cell,batchsize,mse,nse,y_test,yhat
5,5,0.004814139535775795,0.879196211078094,"[0.031  0.0007 0.     0.0454 0.0112 0.2245 0.5862 0.4692 0.3521 0.0189
 0.001  0.0445]","[0.04248204 0.02657046 0.02744988 0.07814574 0.02278277 0.17701638
 0.44203523 0.5410765  0.4308558  0.15665281 0.03682404 0.02599225]"
6,6,0.0073986793887679606,0.7697507862298206,"[2.170e-02 6.000e-04 5.000e-04 3.310e-02 1.700e-02 1.738e-01 5.340e-01
 4.262e-01 3.183e-01 3.160e-02 8.400e-03 5.450e-02]","[0.04619226 0.01192175 0.01894952 0.05045794 0.0294514  0.14703023
 0.41920134 0.5839035  0.44552088 0.197005   0.07541239 0.03307548]"
7,2,0.0230503184934525,0.7499531324496499,"[2.270e-02 5.000e-04 9.000e-04 1.650e-02 2.200e-03 2.259e-01 1.000e+00
 6.403e-01 2.807e-01 4.380e-02 5.200e-03 5.850e-02]","[ 0.04100135  0.03845244  0.0485939   0.02929398 -0.00436429  0.17549184
  0.56162494  0.7207842   0.5224734   0.12130615  0.07297684  0.10432964]"
48,2,0.0341391489172718,0.6369314707553154,"[2.180e-02 3.000e-04 2.000e-04 1.760e-02 1.520e-02 1.140e-01 9.331e-01
 6.948e-01 4.566e-01 2.640e-02 2.500e-03 4.120e-02]","[0.01701866 0.03511189 0.02423046 0.01612137 0.02839015 0.13547304
 0.36712494 0.47929254 0.36767852 0.19550596 0.06164244 0.06235246]"
49,2,0.02411656050971643,0.6833860191813972,"[0.0181 0.0009 0.     0.0313 0.0129 0.1227 0.8393 0.6411 0.4429 0.0706
 0.0225 0.0476]","[ 0.03338311  0.01841234  0.00687016  0.01662443 -0.00326315  0.09204361
  0.34762186  0.46383876  0.42975616  0.17455408  0.07578094  0.02740534]"
50,2,0.027879443404363574,0.6446258058965866,"[1.330e-02 3.000e-04 1.100e-03 3.010e-02 9.700e-03 2.483e-01 9.212e-01
 6.072e-01 2.931e-01 1.332e-01 4.400e-03 4.820e-02]","[0.0258255  0.00668914 0.01446998 0.03037101 0.02186177 0.12300876
 0.37461695 0.48612154 0.3360795  0.11410908 0.0537171  0.06475522]"
91,1,0.03882116834541675,0.6266322332498748,"[1.930e-02 3.000e-04 4.000e-04 7.100e-03 8.500e-03 1.126e-01 1.000e+00
 7.160e-01 4.320e-01 3.470e-02 3.000e-03 3.360e-02]","[ 0.00192674  0.02881976  0.02286481  0.01496249 -0.00662253  0.12947051
  0.38907138  0.4788964   0.35993317  0.1977694   0.04923294  0.01673643]"
92,7,0.01724348070364332,0.6914518002149241,"[2.420e-02 6.000e-04 3.000e-04 2.040e-02 1.380e-02 1.279e-01 7.240e-01
 5.456e-01 3.671e-01 5.540e-02 1.030e-02 3.210e-02]","[0.05173233 0.03330842 0.01869384 0.04502982 0.02308433 0.10776304
 0.31259024 0.42155027 0.307475   0.1612149  0.07280914 0.01334929]"
93,2,0.019745006445171232,0.6698920735000164,"[1.700e-02 1.000e-04 3.000e-04 4.080e-02 6.200e-03 2.091e-01 8.081e-01
 5.268e-01 2.455e-01 8.240e-02 8.200e-03 3.620e-02]","[0.05856751 0.04068521 0.01512612 0.03783142 0.01473635 0.13148251
 0.35189286 0.464191   0.33777094 0.15324226 0.04434704 0.05504372]"
