cell,batchsize,mse,nse,y_test,yhat
1941,2,0.10315494957351612,-0.2585446586962732,"[0.1652 0.2987 0.8364 0.8593 0.9038 0.059  0.363  0.6487 0.0971 0.2813
 0.4217 0.5066]","[0.22084865 0.18147607 0.25386977 0.3880474  0.41638315 0.4473497
 0.35741085 0.28902024 0.09014037 0.05201189 0.22030893 0.28607923]"
1942,1,0.07434560907591443,-0.07838749682426616,"[0.185  0.334  0.7063 0.6812 1.     0.0827 0.3363 0.6214 0.1029 0.3085
 0.3538 0.4411]","[0.1886535  0.14373669 0.2732962  0.438678   0.45546865 0.40668845
 0.24553746 0.28467187 0.10225243 0.03448126 0.25068876 0.41282567]"
1943,3,0.05575201090322065,0.03593548280843495,"[0.1294 0.4354 0.6528 0.6165 0.7139 0.0903 0.0847 0.6823 0.0363 0.3162
 0.3766 0.3326]","[0.2545199  0.26656166 0.34632015 0.3757935  0.31027195 0.18107401
 0.15003832 0.21120764 0.2870121  0.24377976 0.39406577 0.4176547 ]"
1984,2,0.07876127314529628,-0.09020652848429855,"[0.251  0.4447 0.4452 0.9099 1.     0.611  0.3678 0.2457 0.0816 0.3346
 0.2851 0.1909]","[0.11938615 0.18756843 0.24757023 0.3514452  0.39556342 0.34412926
 0.2904561  0.22695881 0.17802067 0.1413463  0.15558317 0.12417884]"
1985,8,0.04586756706634144,-0.22710662053258335,"[0.2171 0.3914 0.5322 0.7941 0.6244 0.4547 0.3082 0.485  0.058  0.316
 0.346  0.1833]","[0.20677492 0.16107878 0.24067777 0.32204622 0.34654534 0.34365532
 0.3179713  0.2598995  0.25249666 0.2467424  0.26711774 0.20028612]"
1986,7,0.06241467983648274,-0.5745067664556249,"[0.2127 0.309  0.6831 0.7852 0.5507 0.3163 0.4378 0.5049 0.0561 0.3064
 0.3809 0.2145]","[0.15251544 0.14288601 0.20685938 0.30717504 0.3407319  0.2538557
 0.3043495  0.26274064 0.2819223  0.28367102 0.14820614 0.03463257]"
2027,3,0.0885806012396503,-0.22433093565861806,"[0.1415 0.2889 0.8899 0.6232 1.     0.3037 0.1351 0.4381 0.2228 0.2358
 0.5186 0.4531]","[0.2553735  0.30007842 0.32054627 0.3278066  0.2705172  0.15588087
 0.11196846 0.2540488  0.27540827 0.1835342  0.31525755 0.39652187]"
2028,8,0.08532761939648015,-0.21515681832396627,"[0.2088 0.4269 0.9695 0.7858 1.     0.3468 0.2444 0.5117 0.2403 0.3047
 0.558  0.4484]","[0.49694198 0.4809986  0.50535655 0.41777492 0.3264889  0.21689062
 0.18648553 0.22563642 0.33114642 0.236705   0.43133962 0.39831972]"
2029,8,0.07836482879070998,-0.01651070489634865,"[0.2069 0.5788 0.8927 0.9085 0.8667 0.3861 0.1992 0.1959 0.1048 0.3511
 0.5393 0.3807]","[0.45952255 0.44884703 0.4865245  0.38816363 0.30782878 0.21443439
 0.16775046 0.24433564 0.35657424 0.27479327 0.46047792 0.32259297]"
