cell,batchsize,mse,nse,y_test,yhat,train_loss,test_loss
1941,6,0.006603469876866742,0.9124488418357949,"[0.16931072 0.16890044 0.1750547  0.71526258 0.94584245 0.81099562
 0.76203501 0.85626368 0.77680525 0.56085886 0.5        0.36816193]","[0.18668306 0.13937253 0.34426457 0.66311854 0.83298904 0.8833505
 0.8305916  0.7781941  0.7749256  0.6825266  0.5465002  0.33682275]","[0.22613097727298737, 0.07474974542856216, 0.07416951656341553, 0.07274197041988373, 0.0729038417339325, 0.07270587235689163, 0.07245700061321259, 0.07429534196853638, 0.07292934507131577, 0.07254433631896973, 0.07251426577568054, 0.07240636646747589, 0.07236003130674362, 0.0718902200460434, 0.07202725857496262, 0.0724920853972435, 0.07228505611419678, 0.07117810845375061, 0.07144030928611755, 0.06837469339370728, 0.06594882160425186, 0.05342428758740425, 0.027462542057037354, 0.019584763795137405, 0.01794322393834591, 0.016469713300466537, 0.014764020219445229, 0.014527207240462303, 0.013797642663121223, 0.01259624119848013, 0.011614633724093437, 0.011253724806010723, 0.010376650840044022, 0.010354832746088505, 0.009752551093697548, 0.01031987089663744, 0.00923973135650158, 0.010003660805523396, 0.009602285921573639, 0.00985054299235344, 0.009394130669534206, 0.008961008861660957, 0.009002761915326118, 0.009059105068445206, 0.008930712006986141, 0.008854256942868233, 0.008827940560877323, 0.008745616301894188, 0.00876836571842432, 0.008454966358840466]","[0.09438446164131165, 0.08675238490104675, 0.08494891971349716, 0.08476889878511429, 0.084314726293087, 0.08504754304885864, 0.08542903512716293, 0.08432921022176743, 0.08497768640518188, 0.08415748924016953, 0.08390241861343384, 0.08371448516845703, 0.08425012975931168, 0.08529528975486755, 0.08454481512308121, 0.08481530100107193, 0.08272398263216019, 0.08348003774881363, 0.08102551847696304, 0.07910481840372086, 0.07030100375413895, 0.03756724298000336, 0.023460380733013153, 0.01858358643949032, 0.017101069912314415, 0.015076982788741589, 0.018970781937241554, 0.014512509107589722, 0.011906000785529613, 0.012339425273239613, 0.01009527686983347, 0.011208511888980865, 0.012968468479812145, 0.011226900853216648, 0.010813313536345959, 0.010648556053638458, 0.012359817512333393, 0.010128620080649853, 0.010920309461653233, 0.009653235785663128, 0.011933404952287674, 0.01082881260663271, 0.010310636833310127, 0.009640145115554333, 0.009415200911462307, 0.010039002634584904, 0.00998308788985014, 0.010111124254763126, 0.009638062678277493, 0.009798632003366947]"
1942,5,0.005535519778881323,0.9054908609741699,"[0.24639958 0.22584446 0.23383085 0.75019639 0.93074103 0.82351401
 0.71746531 0.80557738 0.77363184 0.60513223 0.58130401 0.41018591]","[0.18949261 0.19966134 0.42200702 0.7122046  0.8643762  0.8899504
 0.77280086 0.75307274 0.760929   0.6950051  0.54635817 0.3707896 ]","[0.19444170594215393, 0.06359261274337769, 0.06105726957321167, 0.060266464948654175, 0.06046133488416672, 0.06022568792104721, 0.05992770940065384, 0.06142333149909973, 0.061106156557798386, 0.059953223913908005, 0.059952400624752045, 0.05969296023249626, 0.05953584238886833, 0.05928350239992142, 0.05721078813076019, 0.17360855638980865, 0.05988944321870804, 0.05864142253994942, 0.0588126964867115, 0.057705383747816086, 0.05712037906050682, 0.05576110631227493, 0.049163516610860825, 0.03145493194460869, 0.019465859979391098, 0.016228988766670227, 0.015037117525935173, 0.014636781066656113, 0.01348188053816557, 0.012768593616783619, 0.011176753789186478, 0.010884590446949005, 0.009681723080575466, 0.009189849719405174, 0.009062684141099453, 0.009010348469018936, 0.008547046221792698, 0.008637253195047379, 0.008807546459138393, 0.008566572330892086, 0.0083286939188838, 0.00795686338096857, 0.008224445395171642, 0.00785104651004076, 0.007492023520171642, 0.007301409728825092, 0.0070137279108166695, 0.0069753751158714294, 0.006807045079767704, 0.006715255789458752]","[0.07059121131896973, 0.07152384519577026, 0.06942445784807205, 0.06938400119543076, 0.06901117414236069, 0.07052303105592728, 0.07070732116699219, 0.07009363919496536, 0.06992495805025101, 0.06901276856660843, 0.06899755448102951, 0.06843564659357071, 0.0676398053765297, 0.06894801557064056, 0.06674987077713013, 0.07092764228582382, 0.06859415024518967, 0.0686366930603981, 0.06705927848815918, 0.0672231987118721, 0.06577213853597641, 0.06293516606092453, 0.04798433557152748, 0.03173752501606941, 0.01991661824285984, 0.02122509479522705, 0.022929927334189415, 0.017273638397455215, 0.013869392685592175, 0.014763273298740387, 0.012077238410711288, 0.014457660727202892, 0.01476625818759203, 0.015382320620119572, 0.012744610197842121, 0.011980529874563217, 0.012878517620265484, 0.014311362989246845, 0.012320812791585922, 0.014136533252894878, 0.012614141218364239, 0.014948967844247818, 0.012760110199451447, 0.00955961924046278, 0.009758886881172657, 0.010960784740746021, 0.008964966982603073, 0.008669208735227585, 0.008017673157155514, 0.0083839762955904]"
1943,1,0.0037731218705373596,0.9019928992115174,"[0.44725557 0.36310034 0.35377358 0.78548456 0.95497427 0.88325472
 0.74785592 0.81796741 0.81893225 0.70508148 0.70454545 0.50932676]","[0.3556183  0.33665848 0.4660422  0.70149255 0.9102709  0.86514753
 0.8060777  0.8123847  0.80336773 0.7522943  0.617286   0.48307252]","[0.07660701870918274, 0.04541453346610069, 0.045312605798244476, 0.045082688331604004, 0.04406823590397835, 0.040153056383132935, 0.021867802366614342, 0.0122502651065588, 0.010824370197951794, 0.009048053063452244, 0.008208349347114563, 0.007376828230917454, 0.007166080642491579, 0.006975126452744007, 0.006610882934182882, 0.0063600093126297, 0.006202160846441984, 0.0061883581802248955, 0.006282642018049955, 0.00597774051129818, 0.005981295369565487, 0.00611783005297184, 0.005206783302128315, 0.005586979445070028, 0.0051557826809585094, 0.005261015612632036, 0.0052316621877253056, 0.005354712717235088, 0.005199482198804617, 0.005016861949115992, 0.004878482315689325, 0.004694797098636627, 0.004947710782289505, 0.004918093793094158, 0.004573123529553413, 0.004762260243296623, 0.0046458132565021515, 0.004605795256793499, 0.004525297787040472, 0.004363012965768576, 0.004400303121656179, 0.004583120346069336, 0.004369886592030525, 0.00415032310411334, 0.0041719158180058, 0.004118282347917557, 0.004007061943411827, 0.0036748487036675215, 0.003740328596904874, 0.003752391319721937]","[0.050010595470666885, 0.048306819051504135, 0.050782933831214905, 0.050138313323259354, 0.04664288088679314, 0.037795666605234146, 0.014593939296901226, 0.013474495150148869, 0.01123675424605608, 0.00972878560423851, 0.009360481053590775, 0.00848609209060669, 0.009444857947528362, 0.007514402270317078, 0.00724140927195549, 0.006906633730977774, 0.00674988841637969, 0.007542597595602274, 0.007949561811983585, 0.007028890307992697, 0.009438066743314266, 0.006828384939581156, 0.006485132034868002, 0.005587290972471237, 0.007933591492474079, 0.006857844535261393, 0.005775347352027893, 0.0076954481191933155, 0.005717770662158728, 0.009587778709828854, 0.0073827109299600124, 0.0076907784678041935, 0.008063447661697865, 0.0067697372287511826, 0.006877461913973093, 0.004915665835142136, 0.005534178111702204, 0.007373411674052477, 0.008473480120301247, 0.006760722491890192, 0.006571277976036072, 0.007393872831016779, 0.0058124554343521595, 0.006605952978134155, 0.005763564258813858, 0.007023220881819725, 0.005718469154089689, 0.006779227871447802, 0.006406656000763178, 0.005646843928843737]"
1984,2,0.011691416451172417,0.7719204786106464,"[0.38158923 0.35171515 0.44507165 0.6861485  0.940165   0.9299175
 0.69848024 0.94207555 0.735736   0.43135041 0.45801129 0.3588363 ]","[0.34552777 0.29503882 0.4422548  0.7165839  0.88779116 0.83361244
 0.7241698  0.7665639  0.77482414 0.70766133 0.55861807 0.4168949 ]","[0.12939034402370453, 0.06629608571529388, 0.06572680175304413, 0.06615778803825378, 0.06472008675336838, 0.06423888355493546, 0.06343542039394379, 0.06184517219662666, 0.045597102493047714, 0.018533488735556602, 0.014407066628336906, 0.013654081150889397, 0.01349498052150011, 0.01187372300773859, 0.01092902198433876, 0.010720102116465569, 0.010468958877027035, 0.009733468294143677, 0.009972329251468182, 0.009697236120700836, 0.009438550099730492, 0.00938242394477129, 0.009859591722488403, 0.009304694831371307, 0.008764843456447124, 0.008481058292090893, 0.008739229291677475, 0.008428693749010563, 0.008754217997193336, 0.008436367847025394, 0.008286088705062866, 0.008035199716687202, 0.0073784394189715385, 0.007360299117863178, 0.007538479752838612, 0.007024254184216261, 0.006836975924670696, 0.006852362304925919, 0.006870008539408445, 0.006713178940117359, 0.006546147167682648, 0.006305980961769819, 0.00644678296521306, 0.006325648166239262, 0.00628063827753067, 0.005880183074623346, 0.00583916250616312, 0.006058795377612114, 0.0057505895383656025, 0.0057581402361392975]","[0.0512995608150959, 0.04674964025616646, 0.04706474021077156, 0.04857489839196205, 0.04515378549695015, 0.04478859528899193, 0.04666486382484436, 0.047878850251436234, 0.021726185455918312, 0.01203454565256834, 0.012450438924133778, 0.013762491755187511, 0.011731739155948162, 0.008742551319301128, 0.010786601342260838, 0.011179151944816113, 0.008576561696827412, 0.00727873994037509, 0.010441695339977741, 0.007218850310891867, 0.007857195101678371, 0.008943351916968822, 0.009047110565006733, 0.009293828159570694, 0.007528556510806084, 0.023987704887986183, 0.007333641406148672, 0.008738008327782154, 0.0068562328815460205, 0.007499048952013254, 0.007297430653125048, 0.006941130384802818, 0.00668609282001853, 0.006635551806539297, 0.006993474438786507, 0.00717790937051177, 0.006794339511543512, 0.006376555655151606, 0.006275261286646128, 0.006165750324726105, 0.006275197956711054, 0.00620380649343133, 0.006509232800453901, 0.006399098783731461, 0.0061638536863029, 0.006440316792577505, 0.005909621249884367, 0.005743715446442366, 0.005766138434410095, 0.0069347708486020565]"
1985,5,0.013553573412259627,0.8008186343578721,"[0.34508301 0.31851852 0.37428693 0.57173265 0.94848872 0.94193274
 0.82111537 0.9550447  0.8189868  0.54286931 0.32822478 0.31238825]","[0.2677675  0.25264776 0.3437057  0.58402395 0.7570391  0.864551
 0.8551824  0.85459137 0.8098212  0.7121964  0.5772931  0.39336312]","[0.22676849365234375, 0.07545503228902817, 0.07416533678770065, 0.07271002978086472, 0.07340393960475922, 0.07264163345098495, 0.07184690982103348, 0.07337402552366257, 0.0741947814822197, 0.07203526049852371, 0.07180916517972946, 0.07157734781503677, 0.07086221873760223, 0.07206938415765762, 0.06800216436386108, 0.06121709942817688, 0.0318821556866169, 0.014450293965637684, 0.012095274403691292, 0.01149397436529398, 0.010851454921066761, 0.009463687427341938, 0.009263124316930771, 0.00920439325273037, 0.008853423409163952, 0.008272670209407806, 0.008693695068359375, 0.007877930998802185, 0.007934870198369026, 0.007679793983697891, 0.007226565852761269, 0.007661033887416124, 0.007194096688181162, 0.007121806964278221, 0.006752863526344299, 0.006776783615350723, 0.006696766708046198, 0.006659585051238537, 0.006886902265250683, 0.007253994699567556, 0.006275400053709745, 0.006439196411520243, 0.006547228433191776, 0.006507553160190582, 0.006543145049363375, 0.0062773581594228745, 0.006276068277657032, 0.006158366333693266, 0.0058420682325959206, 0.005844184197485447]","[0.06490803509950638, 0.061281055212020874, 0.05812782421708107, 0.057522911578416824, 0.05746224895119667, 0.057623039931058884, 0.0585428886115551, 0.06043235585093498, 0.05732240155339241, 0.05663306638598442, 0.0571647547185421, 0.056074466556310654, 0.05555214360356331, 0.055158570408821106, 0.05068193003535271, 0.0396607480943203, 0.014594723470509052, 0.00832656305283308, 0.011960203759372234, 0.008882658556103706, 0.008440633304417133, 0.00874845590442419, 0.010248844511806965, 0.008989856578409672, 0.00848244596272707, 0.00819002091884613, 0.008223365060985088, 0.0072193145751953125, 0.009290696121752262, 0.007730027195066214, 0.007081686984747648, 0.0069938842207193375, 0.007361581549048424, 0.006962873041629791, 0.007589755114167929, 0.00681270519271493, 0.006058132741600275, 0.006536757107824087, 0.006813224405050278, 0.006753189954906702, 0.005871789995580912, 0.0064831203781068325, 0.007866806350648403, 0.005661604925990105, 0.006258707493543625, 0.005808297079056501, 0.005801357328891754, 0.0056970431469380856, 0.00561828026548028, 0.006160831544548273]"
1986,5,0.011621985799488853,0.7804622293133925,"[0.37300115 0.30912625 0.39199576 0.58998145 0.88665076 0.86721442
 0.72303207 0.93833378 0.75377684 0.47460023 0.38254263 0.30073328]","[0.27395877 0.30555075 0.42014268 0.61240435 0.7697746  0.8631524
 0.82348365 0.8191857  0.7605057  0.69386107 0.5672879  0.3909102 ]","[0.22166061401367188, 0.0640089139342308, 0.060190387070178986, 0.059171512722969055, 0.05902821198105812, 0.05878125876188278, 0.058289363980293274, 0.05958236753940582, 0.059902090579271317, 0.05848250538110733, 0.058267686516046524, 0.05804862454533577, 0.058013539761304855, 0.05745882913470268, 0.0563083179295063, 0.05397569760680199, 0.04328092932701111, 0.02360338717699051, 0.0161149799823761, 0.011630631051957607, 0.011341803707182407, 0.01056420337408781, 0.010277979075908661, 0.010035867802798748, 0.00930942315608263, 0.00923412386327982, 0.00871200580149889, 0.00806999858468771, 0.008439958095550537, 0.007785583846271038, 0.007475396618247032, 0.007401407230645418, 0.007253052666783333, 0.007183964364230633, 0.007253963500261307, 0.007162612862884998, 0.0071630897000432014, 0.006781074218451977, 0.006588575895875692, 0.007031364366412163, 0.006440136581659317, 0.006445323117077351, 0.006826154887676239, 0.006527751684188843, 0.006621417123824358, 0.006165810860693455, 0.006235138047486544, 0.00638551777228713, 0.006115827709436417, 0.006305446848273277]","[0.048731137067079544, 0.050421614199876785, 0.044232625514268875, 0.04417544603347778, 0.044087279587984085, 0.04444378614425659, 0.04567529261112213, 0.04568573832511902, 0.04471756890416145, 0.043415915220975876, 0.04484124109148979, 0.043402671813964844, 0.04352044686675072, 0.04510665312409401, 0.042489271610975266, 0.03892379254102707, 0.018062854185700417, 0.017271889373660088, 0.009930714033544064, 0.007646535988897085, 0.007921107113361359, 0.007011578883975744, 0.008195649832487106, 0.007301982957869768, 0.007047767285257578, 0.0068538314662873745, 0.006809011101722717, 0.0073195998556911945, 0.007363209966570139, 0.00796517077833414, 0.00668850913643837, 0.006071105599403381, 0.005671607796102762, 0.0064294650219380856, 0.007250895723700523, 0.00656045600771904, 0.005785137414932251, 0.006064252462238073, 0.006576371844857931, 0.005861248355358839, 0.005566086620092392, 0.006095942109823227, 0.007491402328014374, 0.00585154490545392, 0.006770450156182051, 0.006007034331560135, 0.0058349501341581345, 0.006079020444303751, 0.006704792380332947, 0.0061697266064584255]"
2027,3,0.002724421635145368,0.9333828190542675,"[0.39651618 0.38579674 0.39311482 0.72923109 0.86518244 0.87837559
 0.84065141 0.8693053  0.74489796 0.54658833 0.46856318 0.41589363]","[0.31769294 0.3312649  0.4775593  0.68965465 0.8627435  0.8871724
 0.8504446  0.80170196 0.74169195 0.6260376  0.52455443 0.39135516]","[0.13771319389343262, 0.04545923322439194, 0.044463805854320526, 0.044799551367759705, 0.0441051721572876, 0.04380093887448311, 0.04363013058900833, 0.043582260608673096, 0.044003088027238846, 0.03727468103170395, 0.017844365909695625, 0.00887142401188612, 0.007346079219132662, 0.00620978744700551, 0.006020014174282551, 0.006340607535094023, 0.005900751333683729, 0.005499076563864946, 0.0051969196647405624, 0.005245225504040718, 0.005176265258342028, 0.005199507810175419, 0.005056664347648621, 0.004751245025545359, 0.004971466492861509, 0.004569082986563444, 0.00450172321870923, 0.0047443825751543045, 0.00456962687894702, 0.00456903874874115, 0.00443433178588748, 0.004339156672358513, 0.004439610056579113, 0.00437129894271493, 0.004579902160912752, 0.004152636043727398, 0.004072349052876234, 0.004417095333337784, 0.004100359510630369, 0.004034974612295628, 0.004052700474858284, 0.004483254626393318, 0.0040112691931426525, 0.0038578102830797434, 0.004020898137241602, 0.004210359416902065, 0.004006148781627417, 0.0040977830067276955, 0.0040184673853218555, 0.0037139428313821554]","[0.04176926985383034, 0.041867587715387344, 0.04171273112297058, 0.040735822170972824, 0.04054519161581993, 0.041150107979774475, 0.042854562401771545, 0.043630119413137436, 0.03936571255326271, 0.02332650125026703, 0.007710318546742201, 0.006478060036897659, 0.00422213738784194, 0.004574853926897049, 0.0045121158473193645, 0.004488559905439615, 0.0037706203293055296, 0.0040491255931556225, 0.003797992365434766, 0.004487710539251566, 0.0036667261738330126, 0.004007116891443729, 0.004109748639166355, 0.004168960265815258, 0.0036998328287154436, 0.004580971319228411, 0.003958048764616251, 0.004276440944522619, 0.003532690228894353, 0.0052370778284966946, 0.0037374254316091537, 0.004387803841382265, 0.0041117542423307896, 0.00496368482708931, 0.003882063552737236, 0.0031518128234893084, 0.004067667294293642, 0.003883880330249667, 0.0031857171561568975, 0.0041961572133004665, 0.0037530006375163794, 0.004198551643639803, 0.0033774462062865496, 0.0035427382681518793, 0.003781008766964078, 0.004087457899004221, 0.003527733264490962, 0.0033622400369495153, 0.0037424529436975718, 0.003510352922603488]"
2028,1,0.004391299107670193,0.9266246985451538,"[0.2953058  0.34157075 0.37181223 0.72128188 0.85985105 0.90837283
 0.85443466 0.929587   0.76134056 0.50394945 0.35150079 0.35703002]","[0.2750467  0.28579018 0.4389039  0.66162044 0.8653503  0.92080504
 0.8507056  0.7985534  0.7370062  0.5930679  0.4737646  0.34085286]","[0.07777250558137894, 0.04884584620594978, 0.049110423773527145, 0.049519386142492294, 0.048328083008527756, 0.04616120085120201, 0.029861323535442352, 0.01247298251837492, 0.00959217082709074, 0.008913718163967133, 0.008441457524895668, 0.00821291096508503, 0.00853149127215147, 0.007814661599695683, 0.007378562353551388, 0.007645988836884499, 0.007466454058885574, 0.007330315187573433, 0.007395854685455561, 0.007132223807275295, 0.006932499352842569, 0.007073881570249796, 0.006836638320237398, 0.006739314179867506, 0.006732052657753229, 0.006567635573446751, 0.00656504463404417, 0.006480293348431587, 0.00617484375834465, 0.006372958421707153, 0.006177566945552826, 0.005866113118827343, 0.006090221460908651, 0.005998448934406042, 0.005832585506141186, 0.005833423230797052, 0.0056195687502622604, 0.005691195372492075, 0.005632020533084869, 0.005551948677748442, 0.005415608640760183, 0.005591328721493483, 0.005231581628322601, 0.005124957300722599, 0.004812844563275576, 0.00484986137598753, 0.004987265914678574, 0.004785683937370777, 0.004806626122444868, 0.004343297798186541]","[0.06062813103199005, 0.059365998953580856, 0.06178512051701546, 0.060470085591077805, 0.05922431871294975, 0.053847942501306534, 0.022202474996447563, 0.009468402713537216, 0.008154027163982391, 0.010400158353149891, 0.008072900585830212, 0.007985124364495277, 0.009262190200388432, 0.011067201383411884, 0.007032770663499832, 0.008296436630189419, 0.007085192482918501, 0.009387615136802197, 0.010305813513696194, 0.0069697219878435135, 0.008500549010932446, 0.008558046072721481, 0.007152347359806299, 0.006858666893094778, 0.007344001438468695, 0.0073860264383256435, 0.007587995380163193, 0.0074781510047614574, 0.007462507579475641, 0.008338600397109985, 0.007359656970947981, 0.005137064028531313, 0.0058258599601686, 0.0061918930150568485, 0.006737064570188522, 0.005081174895167351, 0.005011334549635649, 0.006588122341781855, 0.007375903427600861, 0.00621784245595336, 0.005433960352092981, 0.007133420091122389, 0.004802838899195194, 0.005290493834763765, 0.004868519492447376, 0.0073160515166819096, 0.004425020422786474, 0.004643184598535299, 0.004734249319881201, 0.005555403884500265]"
2029,1,0.010088672578205185,0.8082334237832213,"[0.45388011 0.26998141 0.33143587 0.73106413 0.89370353 0.95109201
 0.81308086 0.8938197  0.78461896 0.50371747 0.69981413 0.39951208]","[0.33155635 0.35983428 0.53044075 0.67035145 0.87402475 0.8989744
 0.82294023 0.797559   0.7513614  0.65798634 0.57637364 0.44565463]","[0.08578279614448547, 0.05042519420385361, 0.050905585289001465, 0.05177511274814606, 0.050291188061237335, 0.04959132522344589, 0.049366556107997894, 0.04491858929395676, 0.024588389322161674, 0.016864584758877754, 0.014598864130675793, 0.013890025205910206, 0.013407260179519653, 0.013054044917225838, 0.01186936255544424, 0.011480994522571564, 0.011110042221844196, 0.010575249791145325, 0.00990031287074089, 0.009500370360910892, 0.009346517734229565, 6.966498851776123, 0.014980192296206951, 0.011544683016836643, 0.010690027847886086, 0.010451729409396648, 0.010146856307983398, 0.010381069034337997, 0.009937298484146595, 0.009959927760064602, 0.009853905066847801, 0.009790364652872086, 0.009714382700622082, 0.009507793933153152, 0.009616638533771038, 0.009321650490164757, 0.009326211176812649, 0.009320557117462158, 0.00921975914388895, 0.008973958902060986, 0.009201542474329472, 0.008980941027402878, 0.008967844769358635, 0.008772311732172966, 0.008639535866677761, 0.008909150958061218, 0.008801215328276157, 0.008709441870450974, 0.00835922546684742, 0.008421032689511776]","[0.06033562496304512, 0.061219725757837296, 0.06248040869832039, 0.05913804844021797, 0.06049060821533203, 0.05989204719662666, 0.06076570972800255, 0.05179406329989433, 0.019588526338338852, 0.01581195555627346, 0.015941334888339043, 0.012135283090174198, 0.015738362446427345, 0.01717272773385048, 0.012424898333847523, 0.010710733942687511, 0.010026324540376663, 0.010213703848421574, 0.010250375606119633, 0.008962134830653667, 0.008285590447485447, 0.024980833753943443, 0.012892243452370167, 0.0103231742978096, 0.01000965479761362, 0.011355509050190449, 0.013231155462563038, 0.010544948279857635, 0.01005026325583458, 0.015407043509185314, 0.012319383211433887, 0.011857914738357067, 0.010723594576120377, 0.013543941080570221, 0.010292950086295605, 0.011297752149403095, 0.012439948506653309, 0.010457017458975315, 0.01080783549696207, 0.012289083562791348, 0.01277060154825449, 0.012744014151394367, 0.011259827762842178, 0.0112442122772336, 0.011119269765913486, 0.010097633115947247, 0.011034786701202393, 0.008723855949938297, 0.010236070491373539, 0.008903267793357372]"
