cell,batchsize,mse,nse,y_test,yhat,train_loss,test_loss
5,3,0.0020108207477882423,0.9734440271925366,"[0.2443631  0.35256223 0.19224012 0.13660322 0.09780381 0.19267936
 0.64070278 0.89106881 0.91844802 0.67657394 0.4658858  0.39267936]","[0.28622085 0.2884646  0.24878496 0.15893497 0.14456335 0.24718142
 0.66755486 0.8799844  0.8333793  0.65439266 0.49488246 0.39438844]","[0.10645773261785507, 0.0712675154209137, 0.0715034231543541, 0.07063748687505722, 0.07052534073591232, 0.06996794044971466, 0.06894595175981522, 0.06713517755270004, 0.057311855256557465, 0.031375519931316376, 0.025348452851176262, 0.021853452548384666, 0.019213294610381126, 0.017819613218307495, 0.01530658919364214, 0.015250437892973423, 0.013754486106336117, 0.014006195589900017, 0.013552431017160416, 0.013058964163064957, 0.013108723796904087, 0.012123670428991318, 0.011876903474330902, 0.011918487027287483, 0.012450921349227428, 0.01179642602801323, 0.011269648559391499, 0.011205404065549374, 0.011444509029388428, 0.010960988700389862, 0.010416480712592602, 0.010964621789753437, 0.010384577326476574, 0.010354225523769855, 0.010324348695576191, 0.010009397752583027, 0.010492193512618542, 0.010112212970852852, 0.009953122586011887, 0.010416644625365734, 0.009375356137752533, 0.009878994897007942, 0.009707611054182053, 0.010597119107842445, 0.010225389152765274, 0.010174313560128212, 0.010143158957362175, 0.00994193460792303, 0.00954388827085495, 0.009848080575466156]","[0.08609291166067123, 0.08646765351295471, 0.0857524648308754, 0.08529289811849594, 0.08524104207754135, 0.08651966601610184, 0.08604947477579117, 0.08461765199899673, 0.05600527301430702, 0.05115616321563721, 0.03636377677321434, 0.02083888091146946, 0.026106631383299828, 0.020396536216139793, 0.015746278688311577, 0.01995672844350338, 0.015365920960903168, 0.013664335943758488, 0.011880781501531601, 0.010886999778449535, 0.013972491025924683, 0.01070344541221857, 0.013680228032171726, 0.01057556364685297, 0.010138586163520813, 0.007650604005903006, 0.010764818638563156, 0.009430160745978355, 0.007687736302614212, 0.00827179104089737, 0.013043989427387714, 0.008052605204284191, 0.009113524109125137, 0.008413434028625488, 0.009304013103246689, 0.007352354004979134, 0.008542068302631378, 0.007934179157018661, 0.011378166265785694, 0.005932772997766733, 0.007429344113916159, 0.007751236204057932, 0.007201929111033678, 0.008795908652245998, 0.006924264598637819, 0.008360248059034348, 0.008350075222551823, 0.006943879183381796, 0.006342812906950712, 0.006350353360176086]"
6,1,0.00542341231316509,0.938673563445629,"[0.45373364 0.23048499 0.10946882 0.05265589 0.03017706 0.12517321
 0.54749808 0.99815242 0.81909161 0.51254811 0.61185527 0.42525019]","[0.32662567 0.23493272 0.12023778 0.07308791 0.04589808 0.12254696
 0.53108567 0.8525361  0.81475776 0.65800285 0.54873145 0.46376354]","[0.07906903326511383, 0.06615316867828369, 0.06628160178661346, 0.06613979488611221, 0.0652499869465828, 0.06472478061914444, 0.06040774658322334, 0.03131810203194618, 0.017432212829589844, 0.015314432792365551, 0.01318422146141529, 0.012633509002625942, 0.01196279190480709, 0.011500725522637367, 0.01102839969098568, 0.01073432806879282, 0.01077532023191452, 0.01069463137537241, 0.01017065905034542, 0.010021815076470375, 0.009730967693030834, 0.009418952278792858, 0.009177802130579948, 0.009241176769137383, 0.0094662606716156, 0.008607301861047745, 0.008217504248023033, 0.008082961663603783, 0.0077266632579267025, 0.007311249617487192, 0.007285867352038622, 0.006837825756520033, 0.0064352331683039665, 0.00608383072540164, 0.005818267352879047, 0.0057538533583283424, 0.005466023460030556, 0.005259383469820023, 0.0052473475225269794, 0.005040385760366917, 0.004907260648906231, 0.004821648355573416, 0.005077089183032513, 0.0046533141285181046, 0.004657335113734007, 0.004501199349761009, 0.004403098486363888, 0.0047899275086820126, 0.0041998885571956635, 0.004317108541727066]","[0.07872233539819717, 0.07626252621412277, 0.07705075293779373, 0.07594282925128937, 0.08018307387828827, 0.07488621771335602, 0.0708550289273262, 0.024855876341462135, 0.023027146235108376, 0.020590849220752716, 0.015734123066067696, 0.017240364104509354, 0.019908824935555458, 0.01720592938363552, 0.012820638716220856, 0.014271830208599567, 0.013235350139439106, 0.011853593401610851, 0.017215901985764503, 0.011854037642478943, 0.010607960633933544, 0.012760412879288197, 0.00919065997004509, 0.010901647619903088, 0.00782067608088255, 0.010170678608119488, 0.007814640179276466, 0.007011003326624632, 0.006608899682760239, 0.008867877535521984, 0.006881279405206442, 0.011415828950703144, 0.007453592959791422, 0.0062069580890238285, 0.006637914571911097, 0.005777639802545309, 0.007674824446439743, 0.006801936309784651, 0.007565443869680166, 0.006235786247998476, 0.00554086035117507, 0.005666807293891907, 0.007030207198113203, 0.005689769983291626, 0.006020535249263048, 0.004386175889521837, 0.005076466593891382, 0.0056759025901556015, 0.006557274144142866, 0.003754873527213931]"
7,5,0.0024150577462403646,0.9727941086488002,"[0.14055967 0.33306529 0.17417176 0.0680283  0.04117079 0.22692184
 0.63927308 0.93020264 0.92779029 0.63444838 0.40881312 0.35445481]","[0.23639315 0.28463593 0.25920486 0.13172251 0.07054418 0.23671603
 0.61026305 0.90899473 0.88346034 0.6685548  0.41801187 0.32798663]","[0.12744611501693726, 0.07715916633605957, 0.07581008225679398, 0.07516094297170639, 0.0754481628537178, 0.07498043775558472, 0.07417160272598267, 0.07500440627336502, 0.07507960498332977, 0.07429797202348709, 0.07394827157258987, 0.07444718480110168, 0.07360095530748367, 0.07296868413686752, 0.06760963052511215, 0.11638844758272171, 0.07239481806755066, 0.06639441102743149, 0.04867338761687279, 0.035961832851171494, 0.03093588724732399, 0.027318311855196953, 0.024424036964774132, 0.021825511008501053, 0.020320801064372063, 0.018180571496486664, 0.018000192940235138, 0.01723463460803032, 0.017553851008415222, 0.016676941886544228, 0.015657082200050354, 0.016297420486807823, 0.016103621572256088, 0.015035477466881275, 0.016033338382840157, 0.01524113118648529, 0.01448915060609579, 0.013810748234391212, 0.013394941575825214, 0.013672726228833199, 0.012931275181472301, 0.012975279241800308, 0.01281351875513792, 0.014673493802547455, 0.015529613941907883, 0.014035986736416817, 0.013316820375621319, 0.012974318116903305, 0.012499342672526836, 0.012110024690628052]","[0.08850675076246262, 0.08660415560007095, 0.08683464676141739, 0.08720114082098007, 0.08541310578584671, 0.08555066585540771, 0.08502199500799179, 0.08675827831029892, 0.08481916040182114, 0.08502710610628128, 0.08427182585000992, 0.08458653837442398, 0.08375540375709534, 0.08317596465349197, 0.22989408671855927, 0.08393894881010056, 0.08190011978149414, 0.08378613740205765, 0.06326458603143692, 0.05224813148379326, 0.03569778800010681, 0.030764708295464516, 0.03998369351029396, 0.024681435897946358, 0.020479591563344002, 0.015426133759319782, 0.016281550750136375, 0.020428506657481194, 0.019201090559363365, 0.017320269718766212, 0.016853490844368935, 0.013178073801100254, 0.014371993951499462, 0.020903872326016426, 0.01171547919511795, 0.00987780187278986, 0.011583217419683933, 0.012176369316875935, 0.01191815733909607, 0.01050735916942358, 0.008745080791413784, 0.01006673090159893, 0.012160204350948334, 0.021031804382801056, 0.013771477155387402, 0.010181247256696224, 0.010625899769365788, 0.010419727303087711, 0.009663746692240238, 0.009185696952044964]"
48,2,0.0030861846620489075,0.959242196971397,"[0.2443631  0.35256223 0.19224012 0.13660322 0.09780381 0.19267936
 0.64070278 0.89106881 0.91844802 0.67657394 0.4658858  0.39267936]","[0.29083294 0.20748433 0.2202211  0.17259602 0.1302326  0.21805696
 0.63894016 0.9036641  0.8361722  0.6459202  0.508745   0.37409198]","[0.09829521179199219, 0.07137226313352585, 0.07192949950695038, 0.07096666097640991, 0.07040144503116608, 0.07046176493167877, 0.06955201178789139, 0.0684935599565506, 0.06073971092700958, 0.029666364192962646, 0.018857911229133606, 0.01489575207233429, 0.012697453610599041, 0.011891068890690804, 0.011103195138275623, 0.010514982044696808, 0.010426297783851624, 0.010355896316468716, 0.009589387103915215, 0.009866045787930489, 0.009418604895472527, 0.009005220606923103, 0.008551384322345257, 0.008733095601201057, 0.009051928296685219, 0.00821944884955883, 0.00765968719497323, 0.007792052812874317, 0.007396756671369076, 0.00725964643061161, 0.007775106001645327, 0.007592096459120512, 0.006772628519684076, 0.006948533467948437, 0.006489448715001345, 0.0065052323043346405, 0.006177147850394249, 0.006142947357147932, 0.006109025329351425, 0.0061483075842261314, 0.005931551102548838, 0.005794627126306295, 0.005620806943625212, 0.005349547136574984, 0.005237961653620005, 0.005600263364613056, 0.005521195009350777, 0.005073634907603264, 0.004917279817163944, 0.005091990809887648]","[0.08606091886758804, 0.08627184480428696, 0.08591469377279282, 0.08566101640462875, 0.08887273073196411, 0.08601021766662598, 0.08779677003622055, 0.08842448145151138, 0.05565531924366951, 0.025073880329728127, 0.017996950075030327, 0.019479086622595787, 0.012147064320743084, 0.010769438929855824, 0.007218834478408098, 0.012679453007876873, 0.008086505346000195, 0.009891822002828121, 0.014439457096159458, 0.008635621517896652, 0.006633790675550699, 0.007587189320474863, 0.01249434519559145, 0.008812184445559978, 0.0073495409451425076, 0.007644126657396555, 0.007643061224371195, 0.008855949155986309, 0.006375699769705534, 0.017109667882323265, 0.010853433050215244, 0.006823975592851639, 0.008620242588222027, 0.0076762898825109005, 0.007741861045360565, 0.006072735879570246, 0.005944114178419113, 0.007781499531120062, 0.012903270311653614, 0.006538012530654669, 0.006919160019606352, 0.006175249349325895, 0.006327278912067413, 0.007316740695387125, 0.00896055344492197, 0.007467502728104591, 0.0064643132500350475, 0.006452520843595266, 0.005435803439468145, 0.0060000126250088215]"
49,1,0.0011565583698552606,0.9868498705576538,"[0.23177677 0.18949317 0.09809226 0.07004556 0.04683941 0.08826879
 0.41457859 0.90418565 0.90105353 0.61588838 0.52562642 0.3248861 ]","[0.23802723 0.18065357 0.11861202 0.10103217 0.09301784 0.08918479
 0.48594832 0.8749776  0.8874847  0.65883666 0.5147193  0.37128216]","[0.08434601128101349, 0.07304195314645767, 0.07295060157775879, 0.07281958311796188, 0.07206160575151443, 0.07177826017141342, 0.06365861743688583, 0.028234926983714104, 0.019076041877269745, 0.015869902446866035, 0.014317473396658897, 0.013633531518280506, 0.011956973001360893, 0.01030733622610569, 0.010105866007506847, 0.008411501534283161, 0.007700274232774973, 0.00661536306142807, 0.006260202266275883, 0.005566093139350414, 0.005716647487133741, 0.00501920934766531, 0.00443950854241848, 0.0045863185077905655, 0.00433845492079854, 0.003672219580039382, 0.004719753749668598, 0.003932995721697807, 0.003488011658191681, 0.00369053496979177, 0.0035122197587043047, 0.003317327471449971, 0.003638322465121746, 0.0031574037857353687, 0.00338369351811707, 0.0029742224141955376, 0.002823350252583623, 0.0028400346636772156, 0.003218415193259716, 0.0029401290230453014, 0.0026472636964172125, 0.00250553828664124, 0.002594157587736845, 0.0028478759340941906, 0.0027487697079777718, 0.002345202723518014, 0.0025959608610719442, 0.0027802663389593363, 0.002245992189273238, 0.0023648501373827457]","[0.08277682960033417, 0.08200333267450333, 0.08330842852592468, 0.08156824111938477, 0.08345111459493637, 0.0814654603600502, 0.05113866925239563, 0.02113298326730728, 0.018487529829144478, 0.013204657472670078, 0.011482092551887035, 0.014788404107093811, 0.009009637869894505, 0.02708107978105545, 0.010281380265951157, 0.008905334398150444, 0.006754208356142044, 0.006525066215544939, 0.0070039755664765835, 0.0056472234427928925, 0.00731063773855567, 0.0054764156229794025, 0.007683403789997101, 0.005619656760245562, 0.004217267036437988, 0.004301955457776785, 0.004205808043479919, 0.0043893358670175076, 0.005345950368791819, 0.0037081914488226175, 0.004121612291783094, 0.0045464616268873215, 0.004065788350999355, 0.003800987498834729, 0.0037745863664895296, 0.0037965718656778336, 0.003655287204310298, 0.005176272243261337, 0.005803870502859354, 0.002823782851919532, 0.003938666079193354, 0.002726634731516242, 0.003532217815518379, 0.004343263804912567, 0.004046870861202478, 0.00422320794314146, 0.0036222084891051054, 0.0036698642652481794, 0.004664636682718992, 0.0039352416060864925]"
50,3,0.004187800726732403,0.9547797700563261,"[0.17567739 0.1373871  0.06983844 0.04299707 0.0309121  0.12174024
 0.42806259 0.9578934  0.87088157 0.55425518 0.48187254 0.29436458]","[0.188393   0.12337762 0.12674811 0.06050941 0.0765252  0.05675758
 0.40365145 0.7925175  0.82960796 0.6253048  0.4956522  0.3662007 ]","[0.0882137343287468, 0.06900613009929657, 0.06840240955352783, 0.06784714013338089, 0.06766614317893982, 0.06731463223695755, 0.0663410946726799, 0.05805576965212822, 0.03194935619831085, 0.02182641066610813, 0.0189302247017622, 0.016165204346179962, 0.013492206111550331, 0.013499338179826736, 0.01212300918996334, 0.012151461094617844, 0.011012639850378036, 0.011460383422672749, 0.01033899374306202, 0.0098508819937706, 0.008702791295945644, 0.008528019301593304, 0.008138775825500488, 0.006820716429501772, 0.007074108812958002, 0.006270020268857479, 0.005636984016746283, 0.005010418128222227, 0.00482912827283144, 0.004756560083478689, 0.0049081831239163876, 0.004413571674376726, 0.004141827113926411, 0.004048575647175312, 0.0037781361024826765, 0.003617184469476342, 0.003440628293901682, 0.003365501295775175, 0.00319739431142807, 0.003020904492586851, 0.0028088074177503586, 0.002905585803091526, 0.0030051495414227247, 0.0028184899128973484, 0.002579827792942524, 0.0025844592601060867, 0.002468199236318469, 0.002413608133792877, 0.0024849220644682646, 0.00234521203674376]","[0.07804542034864426, 0.07654821127653122, 0.07657516747713089, 0.07805412262678146, 0.07650789618492126, 0.07599344104528427, 0.07449410110712051, 0.048213761299848557, 0.03293193504214287, 0.027426769956946373, 0.02537263184785843, 0.013452026061713696, 0.013627802021801472, 0.013007846660912037, 0.009404090233147144, 0.009106441400945187, 0.008427437394857407, 0.007349492982029915, 0.009387148544192314, 0.010206013917922974, 0.01219084020704031, 0.01079169288277626, 0.006915238220244646, 0.007527656387537718, 0.006358059588819742, 0.007788514718413353, 0.006259389221668243, 0.006747507955878973, 0.005401305854320526, 0.006510776933282614, 0.007545303553342819, 0.005607952829450369, 0.0074295103549957275, 0.005235732067376375, 0.006121698301285505, 0.006146818399429321, 0.005033810157328844, 0.004902371671050787, 0.005548741202801466, 0.005152162164449692, 0.004648535046726465, 0.004971102811396122, 0.00425062095746398, 0.003964131698012352, 0.0037775440141558647, 0.003454220248386264, 0.003950084093958139, 0.004174611531198025, 0.003682117909193039, 0.004967661574482918]"
91,10,0.002466639291408317,0.9692040256146954,"[0.21747212 0.11127633 0.06480793 0.08525403 0.08289963 0.12342007
 0.3960347  0.8472119  0.89306072 0.57434944 0.46319703 0.27620818]","[0.1707001  0.14245288 0.09075832 0.04278996 0.06352751 0.12536265
 0.4062582  0.7477519  0.8339951  0.62262094 0.3804534  0.24584047]","[0.1104029193520546, 0.0654488205909729, 0.06367399543523788, 0.062205083668231964, 0.06169254332780838, 0.06237439811229706, 0.06166493892669678, 0.06230920925736427, 0.06162816286087036, 0.06261405348777771, 0.06109091266989708, 0.06087915971875191, 0.059319522231817245, 0.054137248545885086, 0.04013761505484581, 0.02455517090857029, 0.02257682941854, 0.018971385434269905, 0.017045624554157257, 0.016111426055431366, 0.01482584048062563, 0.014521189965307713, 0.013634133152663708, 0.012653123587369919, 0.012569816783070564, 0.012130850926041603, 0.011783460155129433, 0.01156588550657034, 0.010560611262917519, 0.010456172749400139, 0.010832147672772408, 0.009800584986805916, 0.012366070412099361, 0.010327484458684921, 0.009099564515054226, 0.008642757311463356, 0.008245396427810192, 0.007525611203163862, 0.007118687033653259, 0.00737815210595727, 0.006432011723518372, 0.006671987008303404, 0.0061654262244701385, 0.005964038427919149, 0.005454458296298981, 0.005117611959576607, 0.004762526601552963, 0.004514885600656271, 0.004807105753570795, 0.005700631998479366]","[0.10126105695962906, 0.09044811874628067, 0.08604560047388077, 0.08514177799224854, 0.08612573891878128, 0.08744469285011292, 0.08646750450134277, 0.08775651454925537, 0.08398570865392685, 0.08406010270118713, 0.08530042320489883, 0.08300185948610306, 0.0829176977276802, 0.08394515514373779, 0.053330544382333755, 0.04518384858965874, 0.029041975736618042, 0.02628457546234131, 0.024029316380620003, 0.020587123930454254, 0.01378286350518465, 0.01670786365866661, 0.013120216317474842, 0.012488615699112415, 0.010835993103682995, 0.01352973747998476, 0.013382350094616413, 0.012696306221187115, 0.011816572397947311, 0.014175642281770706, 0.010202313773334026, 0.008065474219620228, 0.011349521577358246, 0.012030134908854961, 0.009807341732084751, 0.009281371720135212, 0.009508452378213406, 0.00821863953024149, 0.008820716291666031, 0.009605571627616882, 0.010564274154603481, 0.009320746175944805, 0.006754400208592415, 0.007071048021316528, 0.008415468968451023, 0.006735798437148333, 0.007003398146480322, 0.006189250852912664, 0.006001686677336693, 0.0048249252140522]"
92,3,0.0031224094095078387,0.9695620773191581,"[0.10260935 0.05823774 0.02659776 0.045254   0.04474978 0.11143325
 0.36909114 0.91163494 0.9183159  0.62725325 0.48859196 0.2690029 ]","[0.15488821 0.06073298 0.07340355 0.08864417 0.08021136 0.10380743
 0.4368157  0.8337559  0.8265348  0.60365796 0.39021417 0.26352686]","[0.09021341800689697, 0.07263413071632385, 0.07204136252403259, 0.07178405672311783, 0.07103537768125534, 0.07027168571949005, 0.06994499266147614, 0.06955710798501968, 0.06803912669420242, 0.04673576354980469, 0.02623657137155533, 0.021712742745876312, 0.018372513353824615, 0.015847699716687202, 0.0128435418009758, 0.012047087773680687, 0.009336967952549458, 0.00895349495112896, 0.007092128973454237, 0.006970210466533899, 0.007021659519523382, 0.006114649586379528, 0.005522414110600948, 0.006368787027895451, 0.00559416227042675, 0.004829872865229845, 0.004669491667300463, 0.004598015453666449, 0.004288395866751671, 0.004264142829924822, 0.004293140489608049, 0.0040007238276302814, 0.004327427130192518, 0.0040204585529863834, 0.003743746317923069, 0.0034345160238444805, 0.0038954804185777903, 0.003685499308630824, 0.0033998065628111362, 0.0032207693438977003, 0.0031788607593625784, 0.0030305886175483465, 0.003080311929807067, 0.003177516395226121, 0.0032439399510622025, 0.00337206874974072, 0.003073622239753604, 0.0028690043836832047, 0.002877299441024661, 0.0032089806627482176]","[0.0867186114192009, 0.08415776491165161, 0.08517464995384216, 0.08584637194871902, 0.08446154743432999, 0.09621701389551163, 0.08292394876480103, 0.08506519347429276, 0.07965075224637985, 0.0446755588054657, 0.03914447873830795, 0.018383128568530083, 0.02554117701947689, 0.01618911325931549, 0.011455662548542023, 0.011763234622776508, 0.011206232011318207, 0.012261688709259033, 0.010004513897001743, 0.01213038433343172, 0.01348087564110756, 0.009036063216626644, 0.010640951804816723, 0.011024363338947296, 0.009932628832757473, 0.008143045008182526, 0.010021097026765347, 0.008101832121610641, 0.006450401619076729, 0.008006391115486622, 0.007303884252905846, 0.005815195385366678, 0.005305709317326546, 0.006941538769751787, 0.0068785869516432285, 0.00643964484333992, 0.006809984799474478, 0.004929345566779375, 0.007570148911327124, 0.005948842968791723, 0.004777762573212385, 0.005180294159799814, 0.004569787532091141, 0.004444895777851343, 0.004181764554232359, 0.006573233753442764, 0.00546135613694787, 0.004548764321953058, 0.00433712312951684, 0.004514411557465792]"
93,1,0.003655355804847427,0.9597673359298201,"[0.09523229 0.04792099 0.02585051 0.05353006 0.05596878 0.09937812
 0.26472381 0.87221071 0.86830874 0.56419949 0.44848189 0.22497256]","[0.09925471 0.04418194 0.05504638 0.12240164 0.10568891 0.07491839
 0.38994882 0.79404634 0.81716543 0.54729086 0.3462274  0.22939494]","[0.07502388209104538, 0.0671878308057785, 0.06675758957862854, 0.06676653772592545, 0.06634011119604111, 0.0659199133515358, 0.0651494562625885, 0.0625961422920227, 0.03820011764764786, 0.025681132450699806, 0.021139957010746002, 0.020250340923666954, 0.017011454328894615, 0.016799887642264366, 0.01487547717988491, 0.014557343907654285, 0.012959590181708336, 0.011864050291478634, 0.010525420308113098, 0.008377541787922382, 0.007464725058525801, 0.006687523331493139, 0.005804867949336767, 0.005981420166790485, 0.005842023529112339, 0.005053779110312462, 0.004571925383061171, 0.004143697675317526, 0.00410342775285244, 0.003783151274546981, 0.004377369768917561, 0.004119446966797113, 0.003563331440091133, 0.0031467373482882977, 0.0032502447720617056, 0.00623110169544816, 0.003858232172206044, 0.0029765961226075888, 0.002689497545361519, 0.003051404608413577, 0.00268762931227684, 0.0028408225625753403, 0.0029031517915427685, 0.0027188658714294434, 0.0027657472528517246, 0.0026225398760288954, 0.00293090776540339, 0.002496319357305765, 0.0024245346430689096, 0.0025823283940553665]","[0.07559626549482346, 0.07409105449914932, 0.07938846200704575, 0.0746549591422081, 0.0753849670290947, 0.07386746257543564, 0.07618013769388199, 0.06649530678987503, 0.03318176046013832, 0.024801410734653473, 0.026544323191046715, 0.01668107695877552, 0.018492504954338074, 0.01780337281525135, 0.018288960680365562, 0.019749848172068596, 0.018015742301940918, 0.015130632556974888, 0.01774214208126068, 0.014634747058153152, 0.013459009118378162, 0.01595444604754448, 0.014450807124376297, 0.016294825822114944, 0.00896862056106329, 0.00877817627042532, 0.011166402138769627, 0.010806888341903687, 0.008496017195284367, 0.010170583613216877, 0.009495182894170284, 0.008423942141234875, 0.00834215059876442, 0.00655208108946681, 0.009308102540671825, 0.010397440753877163, 0.009254558943212032, 0.0077429357916116714, 0.008359991014003754, 0.006891415920108557, 0.006440360099077225, 0.007831771858036518, 0.0060471645556390285, 0.006054455880075693, 0.00664245942607522, 0.006289529148489237, 0.006458769086748362, 0.006771025713533163, 0.0059205107390880585, 0.006186203565448523]"
