cell,batchsize,mse,nse,y_test,yhat,train_loss,test_loss
1941,9,0.02958429921590043,0.2959429917161621,"[0.49469425 0.60848955 0.65906861 0.74058699 0.60462403 0.31706664
 0.10316736 0.21305027 0.38635982 0.17337355 0.2320569  0.55496816]","[0.77409804 0.8865364  0.8253257  0.77893925 0.64370894 0.47397816
 0.30307585 0.12046824 0.09353163 0.12864205 0.25001442 0.46683583]","[0.2765728831291199, 0.08688880503177643, 0.07418043166399002, 0.0733126848936081, 0.07277628779411316, 0.07249318808317184, 0.07213094830513, 0.07158057391643524, 0.07096769660711288, 0.0694269984960556, 0.069295234978199, 0.06749113649129868, 0.06581084430217743, 0.06626906245946884, 0.06558969616889954, 0.06311049312353134, 0.06158972904086113, 0.060415610671043396, 0.05719146504998207, 0.0475514717400074, 0.039051733911037445, 0.03372896835207939, 0.029328828677535057, 0.0261630080640316, 0.026648029685020447, 0.023783434182405472, 0.023212047293782234, 0.021888935938477516, 0.020958159118890762, 0.020156679674983025, 0.01947428472340107, 0.01897134631872177, 0.018916144967079163, 0.019286872819066048, 0.019281892105937004, 0.01853739097714424, 0.0177001990377903, 0.01683073677122593, 0.015973633155226707, 0.015340461395680904, 0.016147810965776443, 0.0164581760764122, 0.016279740259051323, 0.01533939316868782, 0.01461704634130001, 0.014610988087952137, 0.014387319795787334, 0.014230301603674889, 0.014185451902449131, 0.013910975307226181]","[0.08874224871397018, 0.05979468300938606, 0.0618336983025074, 0.06819776445627213, 0.06826169043779373, 0.0669160857796669, 0.06539932638406754, 0.06522756069898605, 0.06999367475509644, 0.07646650075912476, 0.07093089073896408, 0.09548407793045044, 0.06783974915742874, 0.06344301253557205, 0.0660320594906807, 0.05888928100466728, 0.05026355758309364, 0.04613134264945984, 0.041528210043907166, 0.0602269284427166, 0.04727085307240486, 0.03956275433301926, 0.039851102977991104, 0.0363021045923233, 0.03781748563051224, 0.036881525069475174, 0.0401863157749176, 0.03799402713775635, 0.04148808494210243, 0.04167768731713295, 0.042709097266197205, 0.03574444726109505, 0.03973880782723427, 0.03187546133995056, 0.031482987105846405, 0.027585946023464203, 0.06624254584312439, 0.03756966069340706, 0.03225754573941231, 0.034228529781103134, 0.03259832039475441, 0.02849683351814747, 0.02619056962430477, 0.029878735542297363, 0.026661967858672142, 0.030677085742354393, 0.029030656442046165, 0.029951326549053192, 0.027666358277201653, 0.02825469709932804]"
1942,3,0.020068638320805812,0.5021100516321151,"[0.56366274 0.66007472 0.69782522 0.77539868 0.67356738 0.40037709
 0.16817504 0.2793619  0.43190957 0.20816757 0.27439261 0.57980828]","[0.8193974  0.79379547 0.85365546 0.7755632  0.6594937  0.51016223
 0.31828728 0.21358886 0.2480007  0.32771337 0.47925657 0.6435702 ]","[0.14654549956321716, 0.06875874102115631, 0.06846072524785995, 0.06775272637605667, 0.06709896773099899, 0.06656444817781448, 0.06608185917139053, 0.0656459853053093, 0.06499166041612625, 0.06413927674293518, 0.0646502673625946, 0.06366318464279175, 0.05779976770281792, 0.04080178216099739, 0.033893365412950516, 0.03219534829258919, 0.030461188405752182, 0.028776761144399643, 0.02817694842815399, 0.02677951380610466, 0.024803511798381805, 0.022776499390602112, 0.021539701148867607, 0.021011177450418472, 0.01930394023656845, 0.018294591456651688, 0.017931833863258362, 0.017124643549323082, 0.016630996018648148, 0.016269207000732422, 0.015972357243299484, 0.015269439667463303, 0.015196636319160461, 0.015884732827544212, 0.01468272041529417, 0.01423046737909317, 0.014275120571255684, 0.01467533316463232, 0.014047528617084026, 0.013665527105331421, 0.013112806715071201, 0.01248053926974535, 0.011956019327044487, 0.011925892904400826, 0.012078448198735714, 0.01204751431941986, 0.011974133551120758, 0.011341041885316372, 0.011230532079935074, 0.010412837378680706]","[0.06860455125570297, 0.077854223549366, 0.06788767129182816, 0.061160266399383545, 0.05867964029312134, 0.057848285883665085, 0.057703834027051926, 0.057211022824048996, 0.057304415851831436, 0.05312586948275566, 0.055552322417497635, 0.054821256548166275, 0.060329969972372055, 0.06475836783647537, 0.06333183497190475, 0.06132165715098381, 0.06223173812031746, 0.0529329888522625, 0.06620907038450241, 0.04846468195319176, 0.04034266248345375, 0.03910261020064354, 0.059801135212183, 0.037144701927900314, 0.04923473298549652, 0.029645858332514763, 0.04449110105633736, 0.03682728484272957, 0.0377289243042469, 0.03272847458720207, 0.027564838528633118, 0.025325501337647438, 0.01935468427836895, 0.022547626867890358, 0.018105486407876015, 0.019722068682312965, 0.01846116967499256, 0.0197916142642498, 0.01641117036342621, 0.01744915172457695, 0.017875419929623604, 0.016225213184952736, 0.020095905289053917, 0.014493661932647228, 0.016797563061118126, 0.018329421058297157, 0.01799970306456089, 0.02090245485305786, 0.019315628334879875, 0.019178926944732666]"
1943,11,0.013152781464335574,0.6287213935766518,"[0.67066828 0.72893431 0.74365372 0.80414965 0.71773771 0.47266455
 0.23119573 0.37898801 0.5078993  0.2853454  0.39280426 0.67212984]","[0.7721011  0.81893694 0.8596949  0.8118046  0.7458188  0.5774611
 0.4605221  0.34218007 0.30418232 0.35566878 0.44935945 0.569371  ]","[0.3254631459712982, 0.09013264626264572, 0.053487855941057205, 0.05279742553830147, 0.05256024748086929, 0.052286241203546524, 0.052086662501096725, 0.0521104596555233, 0.051897820085287094, 0.05174882337450981, 0.05142396315932274, 0.05114540085196495, 0.050982244312763214, 0.05072876811027527, 0.05046520754694939, 0.05007817596197128, 0.04979958385229111, 0.04942838102579117, 0.04902049899101257, 0.04851749539375305, 0.04778541624546051, 0.0464518703520298, 0.04088263586163521, 0.03179880604147911, 0.027013853192329407, 0.024735087528824806, 0.02366194874048233, 0.02340604178607464, 0.022955017164349556, 0.022878138348460197, 0.022355109453201294, 0.022033579647541046, 0.02179594710469246, 0.021367264911532402, 0.020935790613293648, 0.02049904875457287, 0.020215464755892754, 0.019841976463794708, 0.01958596706390381, 0.020393727347254753, 0.018333876505494118, 0.01688939519226551, 0.016107918694615364, 0.016992365941405296, 0.015726419165730476, 0.01556274201720953, 0.01673075370490551, 0.014546941965818405, 0.01633620820939541, 0.01394248753786087]","[0.13627071678638458, 0.03247511386871338, 0.033270448446273804, 0.029984189197421074, 0.03045649826526642, 0.030329609289765358, 0.030198052525520325, 0.030202945694327354, 0.030181532725691795, 0.03013952635228634, 0.03007025085389614, 0.03003603219985962, 0.030027026310563087, 0.029955020174384117, 0.029876751825213432, 0.02979503758251667, 0.029757147654891014, 0.029667437076568604, 0.029598558321595192, 0.029355958104133606, 0.02886178158223629, 0.02821468561887741, 0.0364173986017704, 0.02074912190437317, 0.029722288250923157, 0.02446991764008999, 0.027377614751458168, 0.02816922776401043, 0.029109671711921692, 0.029345551505684853, 0.02984529174864292, 0.03024384379386902, 0.032471925020217896, 0.028305435553193092, 0.02960263192653656, 0.030928924679756165, 0.025647884234786034, 0.025655144825577736, 0.027632812038064003, 0.023198137059807777, 0.016541188582777977, 0.016425086185336113, 0.015812968835234642, 0.016171062365174294, 0.01459463220089674, 0.015256942249834538, 0.012714910320937634, 0.012217111885547638, 0.01031537540256977, 0.010297379456460476]"
1984,11,0.015484224715720108,0.8516334988729563,"[0.6584408  0.76906772 0.81908441 0.87130821 0.94215618 0.75981806
 0.24071792 0.10486548 0.0771511  0.03515498 0.42313457 0.70423586]","[0.629745   0.7438978  0.75857514 0.8334222  0.7850767  0.5744647
 0.36287633 0.12949501 0.04006407 0.07988196 0.25077584 0.4366272 ]","[0.33781763911247253, 0.10459651052951813, 0.06652301549911499, 0.06585189700126648, 0.06465666741132736, 0.06457687169313431, 0.06424854695796967, 0.06389661133289337, 0.06365014612674713, 0.06337756663560867, 0.06276269257068634, 0.06224364414811134, 0.06174392253160477, 0.06125480309128761, 0.060766976326704025, 0.06033987179398537, 0.05973634496331215, 0.05889585241675377, 0.057943303138017654, 0.05706426873803139, 0.056396737694740295, 0.057030484080314636, 0.0550248846411705, 0.053689803928136826, 0.05369854345917702, 0.05230692774057388, 0.051486797630786896, 0.05044921860098839, 0.04871280491352081, 0.04461931809782982, 0.03790752962231636, 0.03149539977312088, 0.028172001242637634, 0.02590261958539486, 0.024671556428074837, 0.02364189550280571, 0.022356662899255753, 0.022213922813534737, 0.023555012419819832, 0.019387662410736084, 0.01901981607079506, 0.01771307736635208, 0.017567753791809082, 0.01724446378648281, 0.01734915003180504, 0.017181921750307083, 0.01610635593533516, 0.015550317242741585, 0.015825549140572548, 0.015775827690958977]","[0.14628542959690094, 0.13945035636425018, 0.09518697112798691, 0.10189167410135269, 0.09828972071409225, 0.09776747226715088, 0.09629017114639282, 0.09523710608482361, 0.09366464614868164, 0.09388294070959091, 0.09334845095872879, 0.09260234981775284, 0.09139905124902725, 0.08994349092245102, 0.08937884122133255, 0.08736121654510498, 0.0862126424908638, 0.08522667735815048, 0.08416532725095749, 0.08290765434503555, 0.08100228756666183, 0.08059161901473999, 0.07995844632387161, 0.07943162322044373, 0.07909315824508667, 0.07834409922361374, 0.07740045338869095, 0.07576373964548111, 0.07205324620008469, 0.06267113238573074, 0.046766843646764755, 0.0471043586730957, 0.045606452971696854, 0.043604400008916855, 0.040649473667144775, 0.039901603013277054, 0.03844994679093361, 0.035332683473825455, 0.03428962826728821, 0.03125249594449997, 0.029583841562271118, 0.02753269113600254, 0.029778502881526947, 0.02803497016429901, 0.02616829238831997, 0.02365299127995968, 0.022696027532219887, 0.023455282673239708, 0.024644644930958748, 0.022572433575987816]"
1985,7,0.006785478514734401,0.9228479429587166,"[0.75787258 0.75423156 0.78791518 0.85119007 0.94203432 0.82229535
 0.40571623 0.23218335 0.15174094 0.06874778 0.26239943 0.52359389]","[0.6956973  0.8437158  0.8581797  0.89349467 0.8533455  0.6651279
 0.47906297 0.15340395 0.01720781 0.06829862 0.2485639  0.5040561 ]","[0.2339787483215332, 0.07279454171657562, 0.06898511201143265, 0.06967195123434067, 0.06603702157735825, 0.06459326297044754, 0.06458067893981934, 0.06335709244012833, 0.06254523992538452, 0.06155660003423691, 0.06118638440966606, 0.061106566339731216, 0.05518864840269089, 0.05846545845270157, 0.058281537145376205, 0.05686454102396965, 0.0540524385869503, 0.05640210211277008, 0.054838862270116806, 0.05297287926077843, 0.05302517116069794, 0.05189727991819382, 0.04988350719213486, 0.048038456588983536, 0.046158142387866974, 0.04386959597468376, 0.03761185333132744, 0.03170378878712654, 0.027371199801564217, 0.022082645446062088, 0.021347373723983765, 0.020668908953666687, 0.018581612035632133, 0.018078360706567764, 0.01724766567349434, 0.01639706641435623, 0.015592276118695736, 0.01480527501553297, 0.013874262571334839, 0.012879752553999424, 0.012289915233850479, 0.011715439148247242, 0.011088406667113304, 0.010626082308590412, 0.01032973825931549, 0.010114634409546852, 0.009953164495527744, 0.00981384888291359, 0.009898822754621506, 0.010165749117732048]","[0.10206890851259232, 0.06734106689691544, 0.07716255635023117, 0.07222207635641098, 0.06697018444538116, 0.07271769642829895, 0.07139348983764648, 0.07094482332468033, 0.07099578529596329, 0.07014300674200058, 0.06844247132539749, 0.06664687395095825, 0.057560186833143234, 0.07318312674760818, 0.07026492804288864, 0.07209897041320801, 0.06399065256118774, 0.07224831730127335, 0.07065651565790176, 0.06609691679477692, 0.06796548515558243, 0.06644924730062485, 0.06290902942419052, 0.060430094599723816, 0.056745659559965134, 0.056791722774505615, 0.03480716049671173, 0.046699777245521545, 0.03498615697026253, 0.022860579192638397, 0.0197786632925272, 0.020573295652866364, 0.02194523625075817, 0.022768648341298103, 0.02324558235704899, 0.02395516447722912, 0.023176634684205055, 0.023343674838542938, 0.024221839383244514, 0.025623030960559845, 0.023990293964743614, 0.026553822681307793, 0.025519920513033867, 0.02302972972393036, 0.021668126806616783, 0.020719079300761223, 0.0219107773154974, 0.02336728386580944, 0.02091219089925289, 0.018564114347100258]"
1986,2,0.01963488681799087,0.7582183456827764,"[0.75731979 0.74597818 0.78017275 0.84548504 0.92300763 0.8018074
 0.40664353 0.26222888 0.1746985  0.08494071 0.25506537 0.49336548]","[0.7209676  0.7174815  0.7774848  0.77777416 0.7317076  0.6054712
 0.45360848 0.38430107 0.3346389  0.37148586 0.4194669  0.5372431 ]","[0.11838631331920624, 0.0605928935110569, 0.05983829125761986, 0.05930912867188454, 0.05870592221617699, 0.05804578214883804, 0.057416319847106934, 0.05688577890396118, 0.05610550567507744, 0.055124253034591675, 0.05431729555130005, 0.05328717455267906, 0.051759492605924606, 0.049951910972595215, 0.048421528190374374, 0.050269413739442825, 0.047454360872507095, 0.0448322556912899, 0.04143361374735832, 0.037107016891241074, 0.03020118549466133, 0.024053724482655525, 0.02501467801630497, 0.0203323382884264, 0.017748355865478516, 0.016423428431153297, 0.01677059940993786, 0.013964952901005745, 0.012328372336924076, 0.011276968754827976, 0.010481693781912327, 0.010084536857903004, 0.009591552428901196, 0.009114671498537064, 0.008759192191064358, 0.00860920175909996, 0.008733252063393593, 0.00817043799906969, 0.00770666915923357, 0.00786613766103983, 0.008150063455104828, 0.007320348639041185, 0.007505672052502632, 0.007250831928104162, 0.0071159787476062775, 0.006901855114847422, 0.007173239719122648, 0.006877234671264887, 0.006536961067467928, 0.006334367208182812]","[0.06992185115814209, 0.06795681267976761, 0.0667109563946724, 0.06564852595329285, 0.06414713710546494, 0.0621366910636425, 0.060211677104234695, 0.05754588171839714, 0.05803631246089935, 0.05536006763577461, 0.05738862231373787, 0.055896174162626266, 0.05611748993396759, 0.06135296821594238, 0.056314367800951004, 0.05564436316490173, 0.05478188395500183, 0.05284665897488594, 0.04535357281565666, 0.03325333073735237, 0.028980476781725883, 0.024897761642932892, 0.024671383202075958, 0.0284342709928751, 0.02682335115969181, 0.026900341734290123, 0.03397352620959282, 0.03484285995364189, 0.03565370291471481, 0.038066085427999496, 0.04176567122340202, 0.045325085520744324, 0.04551064968109131, 0.049261465668678284, 0.05074338987469673, 0.049343813210725784, 0.04607704281806946, 0.05264796316623688, 0.05976315960288048, 0.05664685368537903, 0.05347426235675812, 0.061081916093826294, 0.04704641178250313, 0.049859847873449326, 0.04499503970146179, 0.0460696704685688, 0.03273707255721092, 0.03472086414694786, 0.03112017549574375, 0.0432748943567276]"
2027,8,0.026338656824930626,0.41152492977234123,"[0.4682753  0.52635597 0.63530674 0.77373181 0.67033381 0.49235839
 0.17930238 0.22187214 0.26153909 0.12121677 0.34126412 0.69636674]","[0.6785408  0.7350358  0.80082583 0.7506078  0.7037816  0.580245
 0.46107    0.32498944 0.2518655  0.20587757 0.24129835 0.40610725]","[0.27664709091186523, 0.07305891811847687, 0.06796881556510925, 0.06880800426006317, 0.06859491020441055, 0.06721024215221405, 0.06619182229042053, 0.06592437624931335, 0.06587979942560196, 0.06558757275342941, 0.06500093638896942, 0.06475592404603958, 0.06434963643550873, 0.0637587159872055, 0.06343286484479904, 0.06242511793971062, 0.06174552068114281, 0.06073784828186035, 0.05919549986720085, 0.05700205639004707, 0.050022777169942856, 0.0392121858894825, 0.0317767970263958, 0.0288767721503973, 0.028344405815005302, 0.027956539765000343, 0.026195883750915527, 0.024263586848974228, 0.023581601679325104, 0.023166824132204056, 0.022442713379859924, 0.021831050515174866, 0.021371295675635338, 0.02085159718990326, 0.019862143322825432, 0.01918119378387928, 0.018203139305114746, 0.017353307455778122, 0.016357196494936943, 0.015401684679090977, 0.014431904070079327, 0.014005792327225208, 0.014135807752609253, 0.014604917727410793, 0.014225061982870102, 0.013157485984265804, 0.013005840592086315, 0.01321589294821024, 0.012427028268575668, 0.011869459412992]","[0.09859210252761841, 0.07749920338392258, 0.0578499473631382, 0.05666542053222656, 0.06107829138636589, 0.06526114791631699, 0.06501322239637375, 0.06252368539571762, 0.06305775791406631, 0.0645272359251976, 0.06401494890451431, 0.06280068308115005, 0.06249101087450981, 0.06217624247074127, 0.06158094480633736, 0.06044664978981018, 0.06164679303765297, 0.06385727226734161, 0.06760659068822861, 0.06833548098802567, 0.04476030543446541, 0.057816434651613235, 0.051455214619636536, 0.04648930951952934, 0.04918278381228447, 0.07286302000284195, 0.07004984468221664, 0.05731378495693207, 0.056420791894197464, 0.061565522104501724, 0.057831328362226486, 0.05823502317070961, 0.059788141399621964, 0.05887218192219734, 0.05928303673863411, 0.059428438544273376, 0.05326202139258385, 0.048907820135354996, 0.044469501823186874, 0.0445425808429718, 0.045100245624780655, 0.043684232980012894, 0.043341588228940964, 0.03720983490347862, 0.035125359892845154, 0.04183076694607735, 0.04778823256492615, 0.02774728648364544, 0.03228887543082237, 0.030375078320503235]"
2028,5,0.013900374311909167,0.6470609770031295,"[0.49056377 0.53275089 0.60781232 0.71683842 0.65331604 0.51824127
 0.20364051 0.21738712 0.23405698 0.10839796 0.31469793 0.61853221]","[0.6316364  0.67368305 0.7129325  0.6896849  0.60916996 0.4566303
 0.3080173  0.16478592 0.13249683 0.08558133 0.1820024  0.358909  ]","[0.2144312709569931, 0.06642180681228638, 0.06401509046554565, 0.06330268085002899, 0.06338868290185928, 0.06264177709817886, 0.06219470500946045, 0.061695776879787445, 0.060819111764431, 0.059951797127723694, 0.05911306291818619, 0.05802417919039726, 0.05698764696717262, 0.05567900836467743, 0.056146521121263504, 0.05367878079414368, 0.05435772240161896, 0.03957251086831093, 0.031669970601797104, 0.029494525864720345, 0.026790643110871315, 0.02437138929963112, 0.022596118971705437, 0.026240164414048195, 0.021169913932681084, 0.019570833072066307, 0.019175490364432335, 0.0184169951826334, 0.01837918534874916, 0.018740899860858917, 0.018006742000579834, 0.016798116266727448, 0.015871549025177956, 0.015599849633872509, 0.014881704933941364, 0.014663725160062313, 0.013270385563373566, 0.012038739398121834, 0.012175210751593113, 0.011245125904679298, 0.010646535083651543, 0.010630909353494644, 0.009868763387203217, 0.009246171452105045, 0.009131220169365406, 0.009088619612157345, 0.009308652020990849, 0.008892911486327648, 0.009021075442433357, 0.008469194173812866]","[0.048610489815473557, 0.06440427899360657, 0.06082146242260933, 0.06346554309129715, 0.06480433791875839, 0.06528841704130173, 0.06599318981170654, 0.06579343229532242, 0.06485810875892639, 0.0625339224934578, 0.05886329337954521, 0.05442946031689644, 0.05414700508117676, 0.05228254199028015, 0.055249106138944626, 0.04712175205349922, 0.05420086905360222, 0.037332408130168915, 0.04017447307705879, 0.05533706024289131, 0.043483611196279526, 0.036424774676561356, 0.029750170186161995, 0.037541456520557404, 0.03860250115394592, 0.026272552087903023, 0.028836645185947418, 0.040102675557136536, 0.0525348074734211, 0.03397979214787483, 0.033191896975040436, 0.03684093803167343, 0.03216928988695145, 0.03816356882452965, 0.03252939507365227, 0.028203295543789864, 0.0282916072756052, 0.026096535846590996, 0.02602987550199032, 0.02588517777621746, 0.024274980649352074, 0.0241234228014946, 0.02249854803085327, 0.021718928590416908, 0.02079911157488823, 0.020247995853424072, 0.020025288686156273, 0.020337119698524475, 0.023752877488732338, 0.022277334704995155]"
2029,15,0.01486445019083313,0.5338606002596777,"[0.4258513  0.45614015 0.53293124 0.67999364 0.59771088 0.44893039
 0.20631554 0.18328393 0.22195581 0.13137232 0.27016456 0.59063649]","[0.56533736 0.654395   0.73791486 0.71927667 0.5861979  0.450389
 0.339521   0.18598267 0.13935615 0.10142503 0.19077158 0.38053608]","[0.34952157735824585, 0.1352742612361908, 0.07816512137651443, 0.06910712271928787, 0.06713740527629852, 0.06671831756830215, 0.06627041101455688, 0.06581626832485199, 0.0654364749789238, 0.06486700475215912, 0.06510940939188004, 0.0637909322977066, 0.06409164518117905, 0.06316577643156052, 0.0626000463962555, 0.06269669532775879, 0.06161295622587204, 0.060844410210847855, 0.06067433953285217, 0.06020282208919525, 0.058968063443899155, 0.05708451196551323, 0.05473095923662186, 0.04926187917590141, 0.040714189410209656, 0.038097113370895386, 0.03628217428922653, 0.029781274497509003, 0.028527161106467247, 0.027683794498443604, 0.026837415993213654, 0.026252618059515953, 0.02557343803346157, 0.025062892585992813, 0.02476866915822029, 0.024175047874450684, 0.02305706776678562, 0.021737167611718178, 0.020711828023195267, 0.01977255567908287, 0.01949154958128929, 0.018831435590982437, 0.020383113995194435, 0.017440641298890114, 0.015677377581596375, 0.01593674160540104, 0.016376955434679985, 0.015246082097291946, 0.013544146902859211, 0.012664698995649815]","[0.22390992939472198, 0.05725666880607605, 0.07954738289117813, 0.07050564140081406, 0.06021852418780327, 0.05883012339472771, 0.05785980820655823, 0.05733916163444519, 0.056758731603622437, 0.0536966435611248, 0.05461953207850456, 0.05178569257259369, 0.050389599055051804, 0.051373716443777084, 0.047821372747421265, 0.04854467511177063, 0.048485562205314636, 0.04578965902328491, 0.04440653324127197, 0.04369833692908287, 0.04316165670752525, 0.041307318955659866, 0.03833046182990074, 0.03763570263981819, 0.029242491349577904, 0.027975916862487793, 0.05940328165888786, 0.04008861631155014, 0.04121294245123863, 0.041368406265974045, 0.037771955132484436, 0.036846790462732315, 0.03436163067817688, 0.03132613003253937, 0.02925642393529415, 0.029187649488449097, 0.02867790125310421, 0.03157895430922508, 0.025810979306697845, 0.02464604191482067, 0.026187239214777946, 0.028460385277867317, 0.02745858021080494, 0.019085869193077087, 0.01946367137134075, 0.022135267034173012, 0.02158973179757595, 0.01788751408457756, 0.0183334331959486, 0.02355126291513443]"
