cell,batchsize,mse,nse,y_test,yhat,train_loss,test_loss
5,7,0.006136374505694597,0.7205800656013612,"[0.23554384 0.21235588 0.17999527 0.15029135 0.11700824 0.0877193
 0.09247433 0.29147692 0.59610223 0.44880311 0.36346005 0.32144686]","[0.2229582  0.21158975 0.17825925 0.1409758  0.12100664 0.15041582
 0.26864418 0.4133302  0.46545288 0.46559137 0.423504   0.3724416 ]","[0.10868184268474579, 0.043526023626327515, 0.04141869768500328, 0.04063147306442261, 0.04012039303779602, 0.03965332731604576, 0.03925631195306778, 0.03892362862825394, 0.038587141782045364, 0.03823601454496384, 0.03775880113244057, 0.037029631435871124, 0.03517311438918114, 0.033579207956790924, 0.03211048245429993, 0.02999257482588291, 0.027093546465039253, 0.024164773523807526, 0.03218122944235802, 0.0219781044870615, 0.01575751043856144, 0.01467115804553032, 0.01268566120415926, 0.021315235644578934, 0.01749580353498459, 0.014013896696269512, 0.012608123011887074, 0.011681603267788887, 0.010847874917089939, 0.010958944447338581, 0.010327246971428394, 0.00914121326059103, 0.008728312328457832, 0.008579113520681858, 0.0073763532564044, 0.006709289271384478, 0.005920056253671646, 0.005601320881396532, 0.005139701534062624, 0.004944430198520422, 0.004728688392788172, 0.004452981986105442, 0.004233717918395996, 0.003951230086386204, 0.003513649106025696, 0.0032603524159640074, 0.0030227655079215765, 0.0029113073833286762, 0.002829125849530101, 0.002822247566655278]","[0.05567729473114014, 0.030893245711922646, 0.032237980514764786, 0.03221903741359711, 0.030902115628123283, 0.02841939963400364, 0.025974208489060402, 0.023938000202178955, 0.02268165908753872, 0.021766388788819313, 0.021033205091953278, 0.022167697548866272, 0.026586240157485008, 0.025487393140792847, 0.034600261598825455, 0.025399083271622658, 0.025460591539740562, 0.02951737307012081, 0.017328765243291855, 0.024154767394065857, 0.02121697925031185, 0.022074224427342415, 0.01628938876092434, 0.019143251702189445, 0.014213506132364273, 0.014763162471354008, 0.016036806628108025, 0.01723313331604004, 0.015614062547683716, 0.012388893403112888, 0.010985738597810268, 0.01024341769516468, 0.011113904416561127, 0.011786268092691898, 0.014752659946680069, 0.01559626404196024, 0.013973131775856018, 0.012876209802925587, 0.011878731660544872, 0.010170243680477142, 0.009411162696778774, 0.007728412747383118, 0.006430300418287516, 0.005921775940805674, 0.005535428877919912, 0.00668649235740304, 0.006284357514232397, 0.005986366420984268, 0.005990465637296438, 0.006028026808053255]"
6,15,0.012186522179666502,0.524244896928556,"[0.20003275 0.18289629 0.15558465 0.12908929 0.09883856 0.07038363
 0.05276729 0.22829814 0.61543192 0.44271081 0.35182158 0.30938488]","[0.15725799 0.11341815 0.09447497 0.10384718 0.12534784 0.17229235
 0.2601503  0.373385   0.44734988 0.4884918  0.47651583 0.42841277]","[0.15597844123840332, 0.06937021017074585, 0.04719815403223038, 0.046854350715875626, 0.04836560785770416, 0.0487387478351593, 0.047385700047016144, 0.04572650417685509, 0.04495346173644066, 0.04502683877944946, 0.04509171470999718, 0.04497252404689789, 0.04481235146522522, 0.044639091938734055, 0.044514250010252, 0.04429284483194351, 0.044246599078178406, 0.04386815056204796, 0.04386268928647041, 0.04342310503125191, 0.043219394981861115, 0.04278099164366722, 0.042363639920949936, 0.041420817375183105, 0.03969007357954979, 0.03971055522561073, 0.04184715077280998, 0.040854472666978836, 0.03921845555305481, 0.03795395419001579, 0.03636619448661804, 0.03423228859901428, 0.03055437095463276, 0.02660798467695713, 0.025721430778503418, 0.020399000495672226, 0.02069954201579094, 0.018334660679101944, 0.022057553753256798, 0.01710546389222145, 0.01971668004989624, 0.014311409555375576, 0.012691095471382141, 0.0112613495439291, 0.011356651782989502, 0.010033464059233665, 0.008942758664488792, 0.008654098957777023, 0.008614282123744488, 0.007837401703000069]","[0.08414607495069504, 0.058890968561172485, 0.05797714367508888, 0.046996984630823135, 0.03318997099995613, 0.02783489227294922, 0.0327446423470974, 0.0389285683631897, 0.03801732882857323, 0.03567643463611603, 0.03476451337337494, 0.03425410017371178, 0.033499542623758316, 0.032297153025865555, 0.03104669786989689, 0.029925962910056114, 0.028402656316757202, 0.028365587815642357, 0.026449812576174736, 0.0269258264452219, 0.024982834234833717, 0.026639938354492188, 0.02436627633869648, 0.025445975363254547, 0.026890596374869347, 0.02047663927078247, 0.02234402485191822, 0.01959848962724209, 0.020714610815048218, 0.022349558770656586, 0.025046078488230705, 0.026262497529387474, 0.027599891647696495, 0.025022923946380615, 0.023957520723342896, 0.02466283179819584, 0.01735052652657032, 0.018851039931178093, 0.016582584008574486, 0.02493438683450222, 0.021614015102386475, 0.01662064902484417, 0.01643902063369751, 0.015804069116711617, 0.015956351533532143, 0.015410381369292736, 0.01589234359562397, 0.015277051366865635, 0.01772855408489704, 0.016090145334601402]"
7,5,0.014433630775136916,0.47977607640505426,"[0.18941365 0.17466146 0.15100474 0.12880623 0.10365177 0.0806912
 0.06686817 0.24819372 0.63828479 0.46244642 0.36898725 0.3257498 ]","[0.2871492  0.2593219  0.26942474 0.22179492 0.17638656 0.13087747
 0.17448537 0.2670992  0.5562521  0.6399146  0.58374465 0.49814707]","[0.09677650034427643, 0.04684995114803314, 0.04556708782911301, 0.04497518017888069, 0.044697362929582596, 0.04448059946298599, 0.044228341430425644, 0.04399911314249039, 0.04373207315802574, 0.04339725151658058, 0.04295644536614418, 0.04225456342101097, 0.04132115840911865, 0.040554072707891464, 0.03840649873018265, 0.038332656025886536, 0.03394143283367157, 0.03026553802192211, 0.023216867819428444, 0.02164100669324398, 0.018870040774345398, 0.014402768574655056, 0.012642232701182365, 0.011300252750515938, 0.010658824816346169, 0.009580270387232304, 0.009021677076816559, 0.008073710836470127, 0.007540443446487188, 0.006890113931149244, 0.006334839854389429, 0.005781011190265417, 0.005379356909543276, 0.004978111479431391, 0.005240447819232941, 0.005324202589690685, 0.004195679444819689, 0.0040418109856545925, 0.00365200312808156, 0.0036869144532829523, 0.003489789320155978, 0.0036036071833223104, 0.003411692101508379, 0.0033070878125727177, 0.003242948092520237, 0.002858719788491726, 0.0026782648637890816, 0.0025943093933165073, 0.0027354457415640354, 0.0026624826714396477]","[0.027511799708008766, 0.03414647653698921, 0.04172447323799133, 0.0427110493183136, 0.04300416633486748, 0.042560577392578125, 0.042337577790021896, 0.04020706191658974, 0.039193879812955856, 0.03575459122657776, 0.032047707587480545, 0.026503542438149452, 0.02681046724319458, 0.024574851617217064, 0.029773274436593056, 0.026093939319252968, 0.029873313382267952, 0.03115910291671753, 0.03035471774637699, 0.021901672706007957, 0.0257668849080801, 0.020098259672522545, 0.01786319725215435, 0.01851958967745304, 0.0158331710845232, 0.015105035156011581, 0.015979431569576263, 0.017019420862197876, 0.018457526341080666, 0.016162537038326263, 0.015527297742664814, 0.015817923471331596, 0.014944138936698437, 0.01374525111168623, 0.012567696161568165, 0.01766408048570156, 0.014815433882176876, 0.016990704461932182, 0.017470678314566612, 0.012078928761184216, 0.015219244174659252, 0.011403220705688, 0.018705641850829124, 0.017105218023061752, 0.014856263995170593, 0.01502692699432373, 0.013226200826466084, 0.012967868708074093, 0.011749428696930408, 0.013982243835926056]"
48,3,0.005556519550506601,0.7551398692878567,"[0.28729503 0.27382615 0.25352171 0.23377543 0.21387273 0.19848774
 0.2015371  0.36319047 0.71240314 0.53703527 0.44006289 0.39760237]","[0.28676558 0.27738434 0.26596785 0.24544671 0.198761   0.24189019
 0.33017355 0.49372718 0.5669922  0.56652033 0.51413536 0.4539444 ]","[0.07411415129899979, 0.04329388216137886, 0.041256967931985855, 0.04001978412270546, 0.03942587599158287, 0.038079023361206055, 0.03707166388630867, 0.03597363084554672, 0.035398390144109726, 0.03036721795797348, 0.027413347736001015, 0.026897523552179337, 0.02800503745675087, 0.02407412976026535, 0.021860960870981216, 0.019534824416041374, 0.017716456204652786, 0.018053734675049782, 0.016074087470769882, 0.014865861274302006, 0.01819784939289093, 0.01660539023578167, 0.014018301852047443, 0.013300017453730106, 0.012543453834950924, 0.011190551333129406, 0.01069488562643528, 0.009099367074668407, 0.007777790538966656, 0.0069757127203047276, 0.005896230228245258, 0.005814072210341692, 0.005371419712901115, 0.00525079108774662, 0.004787797573953867, 0.004457646515220404, 0.004087727051228285, 0.0037801950238645077, 0.003704468486830592, 0.0033656556624919176, 0.003184837056323886, 0.0032253842800855637, 0.0031380229629576206, 0.0030836390797048807, 0.002892494900152087, 0.002633004682138562, 0.0027301525697112083, 0.002341704210266471, 0.0026077504735440016, 0.002467292593792081]","[0.02566632628440857, 0.020731264725327492, 0.01954754628241062, 0.018330354243516922, 0.01745324581861496, 0.01712960936129093, 0.0170739758759737, 0.01661422662436962, 0.01651792787015438, 0.02078079618513584, 0.024163799360394478, 0.020127052441239357, 0.01926574669778347, 0.02579513005912304, 0.020016029477119446, 0.022503355517983437, 0.020054463297128677, 0.022822244092822075, 0.020538607612252235, 0.02246127277612686, 0.027517830953001976, 0.01614166609942913, 0.015290598385035992, 0.015627814456820488, 0.014524144120514393, 0.013425367884337902, 0.01033067237585783, 0.01029206719249487, 0.010059923864901066, 0.011094167828559875, 0.007508572190999985, 0.008770370855927467, 0.007596591953188181, 0.007376734632998705, 0.006627436261624098, 0.006587277632206678, 0.006220979616045952, 0.005772184580564499, 0.006069594528526068, 0.006098483223468065, 0.0056146360002458096, 0.005829059984534979, 0.005207994487136602, 0.005240874830633402, 0.005260696168988943, 0.00532523775473237, 0.005219137761741877, 0.005065148696303368, 0.004688552115112543, 0.004524994175881147]"
49,9,0.01622017273363807,0.3779861626551341,"[0.19071072 0.1812031  0.16379074 0.14538062 0.12509077 0.10697379
 0.09533159 0.25859833 0.65614993 0.4593426  0.36220359 0.3224331 ]","[0.21427628 0.22606945 0.20667526 0.21281412 0.21069121 0.26917621
 0.34157768 0.44407198 0.46599898 0.4697483  0.46529675 0.4230256 ]","[0.11382624506950378, 0.050078727304935455, 0.045034270733594894, 0.04506996273994446, 0.04489690065383911, 0.04461951553821564, 0.04436536505818367, 0.04409720003604889, 0.04375295713543892, 0.04331196844577789, 0.04270964860916138, 0.04186953231692314, 0.04051298275589943, 0.040224313735961914, 0.04239034280180931, 0.03994586691260338, 0.03798500820994377, 0.03608984127640724, 0.03770839050412178, 0.0358416847884655, 0.034017469733953476, 0.03362927585840225, 0.03255864605307579, 0.03160770237445831, 0.0332893468439579, 0.02788744866847992, 0.026350071653723717, 0.0235466118901968, 0.022071141749620438, 0.021418171003460884, 0.02071193791925907, 0.018354708328843117, 0.01655891351401806, 0.01577795296907425, 0.01431261282414198, 0.01358103659003973, 0.013867033645510674, 0.011872299015522003, 0.012478252872824669, 0.010277116671204567, 0.009325019083917141, 0.008835753425955772, 0.008226827718317509, 0.007567769382148981, 0.007103709504008293, 0.006873307283967733, 0.006495212204754353, 0.0061330790631473064, 0.005929552949965, 0.005782146006822586]","[0.028616443276405334, 0.038129761815071106, 0.0316321961581707, 0.03349887207150459, 0.03361568972468376, 0.033190030604600906, 0.032177817076444626, 0.02962302602827549, 0.027732977643609047, 0.027543241158127785, 0.02634710632264614, 0.02501881867647171, 0.02540610171854496, 0.022767050191760063, 0.02315261960029602, 0.020081421360373497, 0.02158304490149021, 0.018090231344103813, 0.020206592977046967, 0.020446764305233955, 0.01895209401845932, 0.01893484778702259, 0.019882014021277428, 0.021381782367825508, 0.02694321610033512, 0.027212074026465416, 0.050893571227788925, 0.04140690341591835, 0.10792827606201172, 0.021378180012106895, 0.03080250509083271, 0.029375342652201653, 0.030708404257893562, 0.02993183024227619, 0.030736418440937996, 0.029182806611061096, 0.023516559973359108, 0.028239915147423744, 0.02193991094827652, 0.02576315402984619, 0.023111701011657715, 0.021639997139573097, 0.019923189654946327, 0.018552083522081375, 0.015559680759906769, 0.014350158162415028, 0.013440008275210857, 0.012866984121501446, 0.011400138027966022, 0.011127173900604248]"
50,3,0.014472586624107607,0.3532487916686421,"[0.13781816 0.13106708 0.11889788 0.10477025 0.08612984 0.06858374
 0.05731732 0.20916528 0.57134405 0.39607377 0.30996064 0.27421534]","[0.12851816 0.16559823 0.16260126 0.10415158 0.07856928 0.11356197
 0.23239625 0.41222888 0.49872005 0.5173032  0.49045765 0.48389158]","[0.06974083185195923, 0.04620559886097908, 0.04227862134575844, 0.041899215430021286, 0.04151902720332146, 0.04094947129487991, 0.04002716764807701, 0.03880441561341286, 0.03759699687361717, 0.03602039813995361, 0.035254526883363724, 0.04269343987107277, 0.041023146361112595, 0.03992023319005966, 0.03774353489279747, 0.03584091737866402, 0.033186931163072586, 0.030067700892686844, 0.029146548360586166, 0.026689274236559868, 0.02420763671398163, 0.022166064009070396, 0.02157328836619854, 0.02082066424190998, 0.01970077119767666, 0.019387170672416687, 0.019038107246160507, 0.02036399580538273, 0.01878383755683899, 0.01730400137603283, 0.01924794912338257, 0.01350452657788992, 0.010162471793591976, 0.009138927794992924, 0.009379533119499683, 0.008260183036327362, 0.008038477972149849, 0.007367741782218218, 0.007089110091328621, 0.0072834687307477, 0.00754900136962533, 0.006769395899027586, 0.005509490612894297, 0.005087719764560461, 0.004740159958600998, 0.004561219364404678, 0.004494584631174803, 0.004290888551622629, 0.0039701745845377445, 0.004318565130233765]","[0.11061540246009827, 0.06518936902284622, 0.06351166218519211, 0.06305129081010818, 0.06277978420257568, 0.05918605998158455, 0.04904106259346008, 0.0348973423242569, 0.031200891360640526, 0.036012645810842514, 0.019303185865283012, 0.05260119214653969, 0.04537129029631615, 0.039121657609939575, 0.03556043282151222, 0.025526439771056175, 0.023375237360596657, 0.019493864849209785, 0.019022466614842415, 0.02128235064446926, 0.01787842996418476, 0.015768522396683693, 0.016803622245788574, 0.016945622861385345, 0.029314815998077393, 0.016512637957930565, 0.03151238337159157, 0.01765037141740322, 0.013769392855465412, 0.016247563064098358, 0.018182942643761635, 0.015222134999930859, 0.013020753860473633, 0.012195765040814877, 0.012477596290409565, 0.012501120567321777, 0.013534408062696457, 0.014700989238917828, 0.019255051389336586, 0.02088331989943981, 0.011764087714254856, 0.013340736739337444, 0.017540503293275833, 0.014409017749130726, 0.014213726855814457, 0.01399387326091528, 0.014317598193883896, 0.022404277697205544, 0.032529354095458984, 0.019227949902415276]"
91,1,0.019582201998950458,0.3027711761480554,"[0.16575991 0.15565168 0.13753092 0.11777893 0.09681422 0.07857156
 0.07806868 0.25939246 0.65286905 0.44731839 0.33892986 0.29344237]","[0.20468168 0.19919917 0.19000414 0.17384483 0.09893487 0.16621538
 0.2898436  0.5325251  0.6362052  0.60778767 0.5405484  0.47194785]","[0.05580686777830124, 0.045122817158699036, 0.044526614248752594, 0.04403568059206009, 0.04351712390780449, 0.042989712208509445, 0.04178594797849655, 0.04217913746833801, 0.03999127820134163, 0.038163911551237106, 0.03747666999697685, 0.03603820130228996, 0.03331628814339638, 0.033752888441085815, 0.034709058701992035, 0.03545420989394188, 0.031908050179481506, 0.026599323377013206, 0.022314440459012985, 0.01864513009786606, 0.015204096212983131, 0.012022317387163639, 0.010292978025972843, 0.00888147484511137, 0.00792524591088295, 0.00815598014742136, 0.0062536681070923805, 0.005931288003921509, 0.0051178396679461, 0.004599205683916807, 0.005306213162839413, 0.005249883979558945, 0.006321485619992018, 0.0037340170238167048, 0.0037024212069809437, 0.003368684323504567, 0.0036204042844474316, 0.0037119132466614246, 0.0028098011389374733, 0.0031504526268690825, 0.002978870877996087, 0.0025426228530704975, 0.0037133486475795507, 0.00556572899222374, 0.002437794581055641, 0.00228862720541656, 0.002054621232673526, 0.002264664974063635, 0.004556006286293268, 0.0063697099685668945]","[0.05668073892593384, 0.060540731996297836, 0.061313748359680176, 0.05968351662158966, 0.05594578757882118, 0.05034419521689415, 0.040533971041440964, 0.045261260122060776, 0.03685977682471275, 0.027213549241423607, 0.03715230152010918, 0.024697544053196907, 0.021009527146816254, 0.02168731391429901, 0.028869397938251495, 0.02086014300584793, 0.019780248403549194, 0.022661104798316956, 0.029601333662867546, 0.03189926967024803, 0.03311014547944069, 0.02971840463578701, 0.025313684716820717, 0.027745159342885017, 0.021143920719623566, 0.02430824376642704, 0.017040545120835304, 0.0130881667137146, 0.01655515283346176, 0.019859984517097473, 0.019288422539830208, 0.020941391587257385, 0.014644990675151348, 0.01142292469739914, 0.014898878522217274, 0.015004999004304409, 0.013590733520686626, 0.018737738952040672, 0.010650754906237125, 0.01744375377893448, 0.016441214829683304, 0.013703159056603909, 0.040130864828825, 0.01152697205543518, 0.01016931515187025, 0.01141734141856432, 0.01213712990283966, 0.015318430960178375, 0.01991180330514908, 0.012087482027709484]"
92,7,0.01610138224429331,0.36487716029088113,"[0.162396   0.1589624  0.15089284 0.13966759 0.12486677 0.11107313
 0.10097055 0.24161815 0.65130831 0.44261536 0.3420251  0.3030949 ]","[0.09469046 0.10286443 0.09984154 0.16223553 0.21156195 0.25120655
 0.32564878 0.41425297 0.4363732  0.46339896 0.4518564  0.43053716]","[0.09239500015974045, 0.04750199243426323, 0.044485632330179214, 0.04313526675105095, 0.042624156922101974, 0.04225476086139679, 0.04174308478832245, 0.04142776131629944, 0.03954358398914337, 0.046117618680000305, 0.042434848845005035, 0.03969062864780426, 0.03896269202232361, 0.03727516531944275, 0.039177801460027695, 0.03672685846686363, 0.03475228324532509, 0.033626243472099304, 0.03252346068620682, 0.030450735241174698, 0.02832220308482647, 0.029005657881498337, 0.027305202558636665, 0.03234967216849327, 0.028425920754671097, 0.027212657034397125, 0.025836525484919548, 0.023386364802718163, 0.021670909598469734, 0.020271649584174156, 0.019479552283883095, 0.018850797787308693, 0.017830627039074898, 0.01747729815542698, 0.017544500529766083, 0.017115965485572815, 0.016684332862496376, 0.01598881371319294, 0.015470403246581554, 0.014925835654139519, 0.014747402630746365, 0.014690584503114223, 0.014313897117972374, 0.013755246996879578, 0.013255949132144451, 0.012790173292160034, 0.012529478408396244, 0.011793623678386211, 0.0113200843334198, 0.01085624285042286]","[0.032518357038497925, 0.017300108447670937, 0.02538149617612362, 0.026567628607153893, 0.024497374892234802, 0.023008162155747414, 0.019310563802719116, 0.020395951345562935, 0.018628239631652832, 0.018395446240901947, 0.02034163288772106, 0.017532438039779663, 0.018026025965809822, 0.021153217181563377, 0.02101450227200985, 0.026487000286579132, 0.021392934024333954, 0.021122490987181664, 0.018471240997314453, 0.019830821081995964, 0.020599687471985817, 0.018891410902142525, 0.020864948630332947, 0.020276639610528946, 0.019669415429234505, 0.020981380715966225, 0.020994247868657112, 0.020558767020702362, 0.021639173850417137, 0.02288181148469448, 0.021898584440350533, 0.02434944175183773, 0.0225891824811697, 0.026379844173789024, 0.031031912192702293, 0.025766348466277122, 0.026091648265719414, 0.02758665569126606, 0.02726990543305874, 0.027970043942332268, 0.028089473024010658, 0.028417855501174927, 0.024925746023654938, 0.02463260293006897, 0.026651531457901, 0.024566056206822395, 0.024058273062109947, 0.023930760100483894, 0.02361486107110977, 0.02284838818013668]"
93,3,0.0192014187791763,0.2829147853442673,"[0.14585928 0.14221817 0.13297911 0.11944943 0.09975219 0.08020478
 0.06458208 0.22776234 0.63742234 0.42414552 0.33141161 0.29663337]","[0.17487808 0.20812869 0.20062628 0.17305548 0.15343794 0.21463582
 0.29343182 0.4436433  0.50899655 0.53774625 0.50773233 0.48992854]","[0.07336035370826721, 0.045143768191337585, 0.042328473180532455, 0.04162495210766792, 0.04157550632953644, 0.04054143279790878, 0.03975497931241989, 0.03856731206178665, 0.037391431629657745, 0.03677966445684433, 0.038242142647504807, 0.03545444831252098, 0.03531914949417114, 0.034441135823726654, 0.037832826375961304, 0.0338074266910553, 0.03238813951611519, 0.031249871477484703, 0.029250506311655045, 0.026814773678779602, 0.02399277873337269, 0.021628957241773605, 0.019968632608652115, 0.018702395260334015, 0.017369473353028297, 0.015859561040997505, 0.014993194490671158, 0.013080867007374763, 0.011373905465006828, 0.00997061375528574, 0.011997547000646591, 0.011048641987144947, 0.008285579271614552, 0.006877982057631016, 0.006447667721658945, 0.006047057919204235, 0.005674927961081266, 0.0053676217794418335, 0.0054172794334590435, 0.00531216524541378, 0.005020353011786938, 0.004787728656083345, 0.004289503674954176, 0.004152553156018257, 0.004761142190545797, 0.00642029196023941, 0.004332595504820347, 0.0036727464757859707, 0.0037232618778944016, 0.0036955284886062145]","[0.11349863559007645, 0.08402558416128159, 0.07821789383888245, 0.08882918208837509, 0.07209319621324539, 0.07525282353162766, 0.07466533780097961, 0.06799846142530441, 0.05125134065747261, 0.04293832555413246, 0.05653737857937813, 0.03401951864361763, 0.04081841558218002, 0.03267719969153404, 0.04424488544464111, 0.04008342698216438, 0.036554090678691864, 0.04297604039311409, 0.028146661818027496, 0.02245929092168808, 0.02214944362640381, 0.021823851391673088, 0.02167387492954731, 0.02127901464700699, 0.02038026601076126, 0.020651301369071007, 0.020486297085881233, 0.02055250108242035, 0.01912754774093628, 0.019425347447395325, 0.015057767741382122, 0.015084725804626942, 0.012493531219661236, 0.01239239051938057, 0.011282327584922314, 0.011813233606517315, 0.011973191052675247, 0.012811467051506042, 0.011865434236824512, 0.012490482069551945, 0.012193296104669571, 0.011254320852458477, 0.011819382198154926, 0.011474541388452053, 0.011805287562310696, 0.01241216529160738, 0.012246220372617245, 0.011237573809921741, 0.012092488817870617, 0.011118377558887005]"
