cell,batchsize,mse,nse,y_test,yhat,train_loss,test_loss
1941,2,0.01763632456374507,0.5802848727679355,"[0.49469425 0.60848955 0.65906861 0.74058699 0.60462403 0.31706664
 0.10316736 0.21305027 0.38635982 0.17337355 0.2320569  0.55496816]","[0.7141142  0.6989374  0.7638255  0.62243265 0.5225137  0.38824606
 0.27093428 0.1081376  0.14238384 0.24353951 0.348118   0.51628   ]","[0.14024370908737183, 0.07720054686069489, 0.07443463802337646, 0.07269714027643204, 0.07041026651859283, 0.06571348756551743, 0.054665837436914444, 0.0466829277575016, 0.04275421425700188, 0.04081850126385689, 0.03924161568284035, 0.0373942032456398, 0.03623134270310402, 0.03550642356276512, 0.03291309252381325, 0.030473552644252777, 0.028976939618587494, 0.02691761404275894, 0.025902491062879562, 0.025219464674592018, 0.02437097579240799, 0.023869212716817856, 0.022944284602999687, 0.02214205637574196, 0.02151082269847393, 0.02072063460946083, 0.020166337490081787, 0.01977217197418213, 0.020067716017365456, 0.019551044330000877, 0.018799902871251106, 0.018247142434120178, 0.01740790344774723, 0.01684778928756714, 0.016947396099567413, 0.01603148877620697, 0.01589387096464634, 0.01579846255481243, 0.015826644375920296, 0.01512723509222269, 0.014106597751379013, 0.014059789478778839, 0.014523970894515514, 0.01439744047820568, 0.014269068837165833, 0.01365914661437273, 0.013259143568575382, 0.012789897620677948, 0.012446694076061249, 0.012171672657132149]","[0.1130937710404396, 0.1096867099404335, 0.10448058694601059, 0.10039043426513672, 0.08665817230939865, 0.0930960476398468, 0.09134922176599503, 0.09308183193206787, 0.08888888359069824, 0.08778563886880875, 0.08549901098012924, 0.07624807208776474, 0.08076692372560501, 0.05397715047001839, 0.042491912841796875, 0.050077538937330246, 0.04812786355614662, 0.04482056200504303, 0.04389532282948494, 0.04158305749297142, 0.03824987635016441, 0.03609780594706535, 0.035418447107076645, 0.035683706402778625, 0.034631676971912384, 0.03402717784047127, 0.03497995436191559, 0.036061160266399384, 0.03458995372056961, 0.03613709658384323, 0.036232177168130875, 0.04046567156910896, 0.040579382330179214, 0.03965668007731438, 0.039566416293382645, 0.03889031708240509, 0.03500952944159508, 0.02918075956404209, 0.03640857711434364, 0.02950054407119751, 0.027588678523898125, 0.02564253844320774, 0.028431778773665428, 0.02733718603849411, 0.02811656892299652, 0.024935558438301086, 0.023569097742438316, 0.022083699703216553, 0.02078503556549549, 0.020321734249591827]"
1942,15,0.015157012115715664,0.6239643238833326,"[0.56366274 0.66007472 0.69782522 0.77539868 0.67356738 0.40037709
 0.16817504 0.2793619  0.43190957 0.20816757 0.27439261 0.57980828]","[0.6840723  0.71981514 0.73321664 0.71039706 0.66017264 0.5240189
 0.44408092 0.36631677 0.3125227  0.34431687 0.43343803 0.5466152 ]","[0.39158180356025696, 0.19451433420181274, 0.08001253753900528, 0.06594309210777283, 0.06360118836164474, 0.06283383816480637, 0.06233469396829605, 0.0619131475687027, 0.06138790026307106, 0.06095416843891144, 0.06039710342884064, 0.05975785478949547, 0.05913188308477402, 0.05821391940116882, 0.05715101957321167, 0.05618187412619591, 0.05486711114645004, 0.052579622715711594, 0.05109917372465134, 0.04956545680761337, 0.04457605257630348, 0.04304594174027443, 0.042513471096754074, 0.04247147962450981, 0.03857192024588585, 0.036080896854400635, 0.036220304667949677, 0.035417620092630386, 0.03348743915557861, 0.032813698053359985, 0.03256350755691528, 0.031904809176921844, 0.031230103224515915, 0.030703848227858543, 0.030367504805326462, 0.03023906610906124, 0.030090557411313057, 0.030207449570298195, 0.030272288247942924, 0.029505206272006035, 0.028688030317425728, 0.0280807763338089, 0.027915937826037407, 0.028043104335665703, 0.028426632285118103, 0.028794964775443077, 0.028330661356449127, 0.027303475886583328, 0.026209209114313126, 0.025632565841078758]","[0.2130531668663025, 0.09131119400262833, 0.06079927459359169, 0.048370104283094406, 0.050099749118089676, 0.05028502270579338, 0.04854758456349373, 0.04801284149289131, 0.04675756022334099, 0.04724681377410889, 0.045906782150268555, 0.0452902652323246, 0.04394002631306648, 0.04308617115020752, 0.04070619121193886, 0.03915860131382942, 0.03878925368189812, 0.036405425518751144, 0.03555477038025856, 0.043070238083601, 0.03565410152077675, 0.03536498174071312, 0.033579692244529724, 0.03652974218130112, 0.03953016921877861, 0.03613617643713951, 0.03479691222310066, 0.03711486607789993, 0.03637101873755455, 0.035084232687950134, 0.03503194451332092, 0.035406164824962616, 0.03541886433959007, 0.03485720232129097, 0.034238606691360474, 0.03381986543536186, 0.03328385949134827, 0.031898029148578644, 0.03336457908153534, 0.03345151245594025, 0.03136397898197174, 0.0319192111492157, 0.032070960849523544, 0.031217416748404503, 0.030374178662896156, 0.029882661998271942, 0.02956204116344452, 0.029833870008587837, 0.030927853658795357, 0.03193315491080284]"
1943,6,0.010909742155193495,0.6920382297233801,"[0.67066828 0.72893431 0.74365372 0.80414965 0.71773771 0.47266455
 0.23119573 0.37898801 0.5078993  0.2853454  0.39280426 0.67212984]","[0.70208937 0.72046185 0.79963255 0.72203517 0.6574983  0.5783967
 0.47917467 0.37883067 0.34924164 0.361062   0.40729728 0.5600385 ]","[0.26805561780929565, 0.05600614473223686, 0.05270764231681824, 0.052924782037734985, 0.051211416721343994, 0.05117753893136978, 0.050255242735147476, 0.04974816367030144, 0.04888904094696045, 0.048683881759643555, 0.04667221009731293, 0.045443449169397354, 0.04181775823235512, 0.038112033158540726, 0.03366440534591675, 0.031285643577575684, 0.02956993132829666, 0.02869843691587448, 0.028005819767713547, 0.027227388694882393, 0.02637886442244053, 0.025832688435912132, 0.025469770655035973, 0.02510802634060383, 0.02466246299445629, 0.024244124069809914, 0.023843470960855484, 0.023452533408999443, 0.02316179871559143, 0.022800689563155174, 0.022209765389561653, 0.021881552413105965, 0.021643860265612602, 0.021343933418393135, 0.02102874591946602, 0.020725226029753685, 0.020337119698524475, 0.019936896860599518, 0.01970040798187256, 0.01938462443649769, 0.019018113613128662, 0.01895849220454693, 0.018510835245251656, 0.018084056675434113, 0.01818474754691124, 0.01774577610194683, 0.017333131283521652, 0.017285749316215515, 0.01590111292898655, 0.016231223940849304]","[0.042919475585222244, 0.03547227010130882, 0.037619609385728836, 0.03697608411312103, 0.03539394214749336, 0.03516334667801857, 0.03445873036980629, 0.03456321731209755, 0.03290294110774994, 0.033871959894895554, 0.03244752809405327, 0.0328456312417984, 0.027210092172026634, 0.025069311261177063, 0.023087171837687492, 0.01967022940516472, 0.018224699422717094, 0.016714053228497505, 0.016954949125647545, 0.01756148785352707, 0.018045490607619286, 0.01793595217168331, 0.018130121752619743, 0.018566740676760674, 0.01885225437581539, 0.019053103402256966, 0.019215088337659836, 0.019280247390270233, 0.01933327317237854, 0.01936822384595871, 0.018639106303453445, 0.019138969480991364, 0.019321957603096962, 0.019584814086556435, 0.019918860867619514, 0.02063671126961708, 0.021875673905014992, 0.024137526750564575, 0.024850396439433098, 0.026210518553853035, 0.028476236388087273, 0.026053080335259438, 0.02958991937339306, 0.034354083240032196, 0.030646564438939095, 0.028714008629322052, 0.02533208765089512, 0.026830092072486877, 0.03205603361129761, 0.02889772690832615]"
1984,7,0.022475597165456978,0.7846436761671168,"[0.6584408  0.76906772 0.81908441 0.87130821 0.94215618 0.75981806
 0.24071792 0.10486548 0.0771511  0.03515498 0.42313457 0.70423586]","[0.6415761  0.67829144 0.6798404  0.7486703  0.79976887 0.64405507
 0.43308812 0.20624901 0.05603316 0.05806663 0.17085603 0.4193184 ]","[0.31195810437202454, 0.07301708310842514, 0.06488420814275742, 0.06305047124624252, 0.06240071728825569, 0.06140314042568207, 0.060884684324264526, 0.05975108966231346, 0.05866159498691559, 0.057790908962488174, 0.05603702366352081, 0.05449352413415909, 0.05162972956895828, 0.049225397408008575, 0.045913442969322205, 0.04207330569624901, 0.03960470110177994, 0.037394534796476364, 0.03569307550787926, 0.034170906990766525, 0.03261115774512291, 0.031127680093050003, 0.029624227434396744, 0.02858622744679451, 0.027551470324397087, 0.026869772002100945, 0.02741221711039543, 0.028574086725711823, 0.027101242914795876, 0.02560889720916748, 0.023359432816505432, 0.022207079455256462, 0.022065849974751472, 0.02188214845955372, 0.021697331219911575, 0.020543185994029045, 0.01973634772002697, 0.01984262280166149, 0.019985582679510117, 0.019095253199338913, 0.018983609974384308, 0.018360434100031853, 0.018374981358647346, 0.017133142799139023, 0.016080304980278015, 0.01558548305183649, 0.015235628001391888, 0.014938087202608585, 0.014771920628845692, 0.014625458046793938]","[0.172441765666008, 0.10917208343744278, 0.09298086166381836, 0.09566635638475418, 0.09332317858934402, 0.09257052093744278, 0.09117043763399124, 0.08901364356279373, 0.08892926573753357, 0.08576676994562149, 0.08487049490213394, 0.08310886472463608, 0.08044181764125824, 0.06368596106767654, 0.05107450485229492, 0.045717597007751465, 0.043022509664297104, 0.04213736578822136, 0.040239833295345306, 0.03882955014705658, 0.037264175713062286, 0.03503185138106346, 0.03515702858567238, 0.033954862505197525, 0.033188994973897934, 0.030119098722934723, 0.03177087381482124, 0.03038189746439457, 0.033650342375040054, 0.0324394665658474, 0.02988401986658573, 0.028829967603087425, 0.026752347126603127, 0.02876434288918972, 0.028704876080155373, 0.028215205296874046, 0.028927186504006386, 0.02809785306453705, 0.028909390792250633, 0.028350645676255226, 0.02775481529533863, 0.02836681343615055, 0.026789478957653046, 0.02360377460718155, 0.024495825171470642, 0.02347518317401409, 0.022491194307804108, 0.022058287635445595, 0.02137267403304577, 0.021518385037779808]"
1985,14,0.01089173210743328,0.8761591338022295,"[0.75787258 0.75423156 0.78791518 0.85119007 0.94203432 0.82229535
 0.40571623 0.23218335 0.15174094 0.06874778 0.26239943 0.52359389]","[0.65044403 0.74178475 0.7962276  0.8573032  0.75889474 0.68289316
 0.50530356 0.3339099  0.21581946 0.15263371 0.22177243 0.34230396]","[0.37086859345436096, 0.16569884121418, 0.07129623740911484, 0.06644829362630844, 0.062179550528526306, 0.06072653457522392, 0.05998266488313675, 0.05868304893374443, 0.05711381137371063, 0.056430667638778687, 0.056058432906866074, 0.05512797832489014, 0.05463969707489014, 0.05417539179325104, 0.053511425852775574, 0.05277528241276741, 0.05224108323454857, 0.05159291252493858, 0.05056726932525635, 0.049428846687078476, 0.04803210869431496, 0.045809272676706314, 0.043220154941082, 0.04106539487838745, 0.039515845477581024, 0.03760679066181183, 0.036114439368247986, 0.03525155410170555, 0.03457476571202278, 0.034100115299224854, 0.033087242394685745, 0.03199477866292, 0.03138158097863197, 0.03104187175631523, 0.030720241367816925, 0.029773719608783722, 0.029091564938426018, 0.02807578071951866, 0.027687260881066322, 0.02738591469824314, 0.026682104915380478, 0.025647612288594246, 0.024266839027404785, 0.02295985445380211, 0.02106916531920433, 0.02054453082382679, 0.020401783287525177, 0.01914816163480282, 0.019429560750722885, 0.018959157168865204]","[0.2615280747413635, 0.08037527650594711, 0.06225750967860222, 0.0636049434542656, 0.06521537899971008, 0.07159744948148727, 0.07547881454229355, 0.0755777657032013, 0.07469241321086884, 0.07650256901979446, 0.07606356590986252, 0.0740828737616539, 0.07558535784482956, 0.0747036412358284, 0.07369407266378403, 0.07298523187637329, 0.0721261277794838, 0.07091274112462997, 0.0684763714671135, 0.06565991044044495, 0.0632699653506279, 0.058218687772750854, 0.052219197154045105, 0.047687992453575134, 0.04452717304229736, 0.041414450854063034, 0.03803673014044762, 0.03482276573777199, 0.03368011489510536, 0.03367090970277786, 0.03346209228038788, 0.03226630017161369, 0.02999732829630375, 0.031650274991989136, 0.03210629150271416, 0.03440319374203682, 0.033004771918058395, 0.03190118819475174, 0.031275782734155655, 0.032475877553224564, 0.03393552452325821, 0.0340568982064724, 0.03098837472498417, 0.029362469911575317, 0.030070513486862183, 0.032907333225011826, 0.029185937717556953, 0.037145961076021194, 0.03370638191699982, 0.03479941561818123]"
1986,10,0.034323484619996826,0.5773447043376547,"[0.75731979 0.74597818 0.78017275 0.84548504 0.92300763 0.8018074
 0.40664353 0.26222888 0.1746985  0.08494071 0.25506537 0.49336548]","[0.686583   0.7361255  0.7225818  0.73116255 0.68609804 0.6604114
 0.58420604 0.44803047 0.4404395  0.43227223 0.483704   0.56186336]","[0.35169321298599243, 0.0997786819934845, 0.06145062297582626, 0.05801088362932205, 0.05619367957115173, 0.05578652396798134, 0.055408187210559845, 0.055066075176000595, 0.054514329880476, 0.053987763822078705, 0.05422108247876167, 0.05344793200492859, 0.052435681223869324, 0.05195287987589836, 0.051357537508010864, 0.05046720430254936, 0.05021655559539795, 0.04904216155409813, 0.048561275005340576, 0.049014072865247726, 0.0475546233355999, 0.045942530035972595, 0.06314589083194733, 0.054092179983854294, 0.051495812833309174, 0.049785029143095016, 0.049208369106054306, 0.048449743539094925, 0.04752793908119202, 0.046607788652181625, 0.046610940247774124, 0.04535958170890808, 0.04389798641204834, 0.04274870455265045, 0.04363581910729408, 0.042207106947898865, 0.040026288479566574, 0.03966136649250984, 0.03759180009365082, 0.03702773153781891, 0.034919872879981995, 0.03351801633834839, 0.0321248434484005, 0.031120656058192253, 0.03022521547973156, 0.03012208268046379, 0.030130255967378616, 0.030132656916975975, 0.029149435460567474, 0.028061604127287865]","[0.1710551232099533, 0.058163974434137344, 0.050600599497556686, 0.05440954491496086, 0.05112507939338684, 0.05088776722550392, 0.05053526163101196, 0.04981428384780884, 0.04959956929087639, 0.04927949979901314, 0.049045052379369736, 0.04936425760388374, 0.04887828230857849, 0.048951681703329086, 0.04921190068125725, 0.04789099097251892, 0.04949001595377922, 0.04725457727909088, 0.04769514128565788, 0.04641443118453026, 0.04649292305111885, 0.045606762170791626, 0.049691230058670044, 0.0469500832259655, 0.04686826094985008, 0.04765835776925087, 0.04580624774098396, 0.04537554457783699, 0.04427513852715492, 0.04419660195708275, 0.04201273247599602, 0.04128871485590935, 0.039438385516405106, 0.04086904227733612, 0.037258539348840714, 0.03420916572213173, 0.033372920006513596, 0.031744394451379776, 0.03008701652288437, 0.025566687807440758, 0.025742268189787865, 0.0240132138133049, 0.022975189611315727, 0.022561416029930115, 0.02284230850636959, 0.022964730858802795, 0.022518068552017212, 0.021484335884451866, 0.021534522995352745, 0.021509850397706032]"
2027,3,0.02869284338112323,0.35892619217562616,"[0.4682753  0.52635597 0.63530674 0.77373181 0.67033381 0.49235839
 0.17930238 0.22187214 0.26153909 0.12121677 0.34126412 0.69636674]","[0.7757857  0.87301064 0.8640814  0.72811466 0.6120694  0.42893752
 0.3056278  0.18731208 0.20576756 0.30152068 0.44208023 0.62701285]","[0.1734393686056137, 0.0682159811258316, 0.06678324937820435, 0.06556572020053864, 0.06401032954454422, 0.06115096062421799, 0.05422193557024002, 0.04388672485947609, 0.03603507950901985, 0.03198730945587158, 0.030048741027712822, 0.02912703901529312, 0.02841620333492756, 0.027535410597920418, 0.026946356520056725, 0.026022009551525116, 0.025131655856966972, 0.02392498031258583, 0.02321886457502842, 0.0225188247859478, 0.022279193624854088, 0.02185932919383049, 0.021535750478506088, 0.021252993494272232, 0.02099871262907982, 0.020523346960544586, 0.020307373255491257, 0.019826406612992287, 0.01925463229417801, 0.018752312287688255, 0.018490303307771683, 0.01809960976243019, 0.0176539346575737, 0.017261363565921783, 0.01721419021487236, 0.016884775832295418, 0.016264088451862335, 0.015959030017256737, 0.015519470907747746, 0.01518783625215292, 0.015058464370667934, 0.014477753080427647, 0.01421683095395565, 0.014663489535450935, 0.014523706398904324, 0.014926428906619549, 0.01386446412652731, 0.014425323344767094, 0.013752302154898643, 0.013133534230291843]","[0.10103141516447067, 0.07955197244882584, 0.07461640238761902, 0.07021884620189667, 0.06809670478105545, 0.06625489145517349, 0.06531869620084763, 0.06804383546113968, 0.055336687713861465, 0.04925297573208809, 0.04742047190666199, 0.04483725503087044, 0.045509058982133865, 0.04360643029212952, 0.04264095425605774, 0.04759758710861206, 0.04979918897151947, 0.046490851789712906, 0.04605042561888695, 0.04811209440231323, 0.0419461727142334, 0.04199288412928581, 0.041095223277807236, 0.042326346039772034, 0.04217079281806946, 0.038762595504522324, 0.04079083353281021, 0.043119486421346664, 0.04838883876800537, 0.05056079104542732, 0.0504448302090168, 0.051354240626096725, 0.05013930797576904, 0.04555864259600639, 0.05305187776684761, 0.04517503082752228, 0.04579354450106621, 0.042836081236600876, 0.044553011655807495, 0.04419295862317085, 0.0410735122859478, 0.03751176968216896, 0.03860051557421684, 0.048477429896593094, 0.04513437673449516, 0.06023787334561348, 0.06569865345954895, 0.06672731041908264, 0.05965641513466835, 0.06758437305688858]"
2028,11,0.015993480350411354,0.5939157318693422,"[0.49056377 0.53275089 0.60781232 0.71683842 0.65331604 0.51824127
 0.20364051 0.21738712 0.23405698 0.10839796 0.31469793 0.61853221]","[0.62209594 0.744658   0.75277245 0.7058174  0.64663047 0.52428687
 0.40747982 0.3106405  0.27682292 0.3124852  0.39942956 0.53139067]","[0.36026665568351746, 0.12253666669130325, 0.06829927116632462, 0.0628158301115036, 0.061814963817596436, 0.06094606965780258, 0.060179393738508224, 0.059463001787662506, 0.05886831507086754, 0.057445015758275986, 0.05653630569577217, 0.05539324879646301, 0.05300457030534744, 0.05062229186296463, 0.04738868027925491, 0.04301034286618233, 0.038651976734399796, 0.03637626767158508, 0.03457072749733925, 0.03252048045396805, 0.03136691823601723, 0.03055894747376442, 0.029852669686079025, 0.029061095789074898, 0.028389913961291313, 0.02780337817966938, 0.02730419673025608, 0.026763679459691048, 0.026139067485928535, 0.025693142786622047, 0.02517925761640072, 0.02462773583829403, 0.02429177239537239, 0.02383609302341938, 0.02329179458320141, 0.022736065089702606, 0.022318484261631966, 0.021917220205068588, 0.021457664668560028, 0.021246327087283134, 0.021307220682501793, 0.021295586600899696, 0.021263539791107178, 0.020250782370567322, 0.019848452880978584, 0.020105568692088127, 0.01982472836971283, 0.018942011520266533, 0.018375402316451073, 0.018332259729504585]","[0.22895687818527222, 0.05562256649136543, 0.06214633956551552, 0.058160457760095596, 0.05932603403925896, 0.05617803707718849, 0.05575336888432503, 0.053283702582120895, 0.0546388141810894, 0.05470338463783264, 0.05009845271706581, 0.05125725269317627, 0.04628099128603935, 0.041553352028131485, 0.03960972651839256, 0.0409894622862339, 0.03640323504805565, 0.033355165272951126, 0.03591906651854515, 0.03574027493596077, 0.03456856310367584, 0.03434956446290016, 0.035181209444999695, 0.03499637916684151, 0.03487367555499077, 0.034048307687044144, 0.033814702183008194, 0.03370380401611328, 0.03397257626056671, 0.03503908962011337, 0.034971933811903, 0.0352574847638607, 0.0365479551255703, 0.03686928376555443, 0.03766193985939026, 0.037804581224918365, 0.03934118151664734, 0.03926266357302666, 0.03907574340701103, 0.0392630510032177, 0.03755265474319458, 0.04251262545585632, 0.04419729486107826, 0.03736191987991333, 0.03578190132975578, 0.039798419922590256, 0.03813537582755089, 0.03846677020192146, 0.03132270276546478, 0.03348812833428383]"
2029,3,0.027130890006184016,0.14919310034739397,"[0.4258513  0.45614015 0.53293124 0.67999364 0.59771088 0.44893039
 0.20631554 0.18328393 0.22195581 0.13137232 0.27016456 0.59063649]","[0.55870616 0.6367792  0.8007928  0.7874737  0.75789404 0.6596662
 0.4788165  0.28813162 0.1723221  0.1398479  0.24032252 0.40830684]","[0.17445465922355652, 0.06992855668067932, 0.06849019974470139, 0.06714214384555817, 0.0655895322561264, 0.06221828609704971, 0.055820513516664505, 0.043406788259744644, 0.03635944426059723, 0.03302115201950073, 0.031276118010282516, 0.029812050983309746, 0.028472447767853737, 0.026959458366036415, 0.025777673348784447, 0.024606680497527122, 0.023364363238215446, 0.022121991962194443, 0.021021833643317223, 0.0195795688778162, 0.01875806413590908, 0.01854146644473076, 0.01756780967116356, 0.016839690506458282, 0.01712171360850334, 0.01597336120903492, 0.015039065852761269, 0.014789668843150139, 0.013934268616139889, 0.013102195225656033, 0.01256034430116415, 0.0121475700289011, 0.01212391722947359, 0.010926916263997555, 0.01074736937880516, 0.010873794555664062, 0.00982669834047556, 0.009664126671850681, 0.00969740841537714, 0.009120993316173553, 0.009045803919434547, 0.008357890881597996, 0.008074156939983368, 0.007802448235452175, 0.008276000618934631, 0.008330690674483776, 0.007409045938402414, 0.007246793247759342, 0.007131262682378292, 0.007591852452605963]","[0.07551350444555283, 0.0667843446135521, 0.06536258012056351, 0.06354927271604538, 0.06185033917427063, 0.059618283063173294, 0.056180015206336975, 0.06006992235779762, 0.0520392544567585, 0.048977792263031006, 0.049254368990659714, 0.05001846328377724, 0.05143110081553459, 0.050897855311632156, 0.0505761094391346, 0.04926319047808647, 0.04514731466770172, 0.045279234647750854, 0.03981155902147293, 0.0409417450428009, 0.035292498767375946, 0.03853033110499382, 0.04114459082484245, 0.053533390164375305, 0.04123556241393089, 0.03404891863465309, 0.03612147271633148, 0.030918357893824577, 0.025460971519351006, 0.028090214356780052, 0.02925371192395687, 0.029592925682663918, 0.035458844155073166, 0.02622993104159832, 0.039896897971630096, 0.025368571281433105, 0.031109772622585297, 0.028047407045960426, 0.03036670945584774, 0.036726679652929306, 0.037748754024505615, 0.027187146246433258, 0.029633687809109688, 0.03309046849608421, 0.025990759953856468, 0.031255852431058884, 0.028720013797283173, 0.02925601415336132, 0.029361585155129433, 0.023813234642148018]"
